date,region,job_role,avg_salary_usd,job_postings,applicants_per_posting,q10_demand,q50_demand,q90_demand
2024-07-01,Asia-Pacific,Data Scientist,154767.95,952,17.09,947.62,952,960.49
2024-07-01,Asia-Pacific,Machine Learning Engineer,141239.91,856,16.89,844.91,856,864.47
2024-07-01,Asia-Pacific,Data Analyst,156689.08,1133,14.25,1125.04,1133,1143.78
2024-07-01,Asia-Pacific,AI Researcher,146623.84,530,15.24,520.89,530,537.92
2024-07-01,Asia-Pacific,MLOps Engineer,139449.6,666,10.03,651.51,666,676.3
2024-07-01,South America,Data Scientist,93306.37,530,19.66,520.65,530,539.12
2024-07-01,South America,Machine Learning Engineer,89870.33,533,10.01,522.36,533,542.51
2024-07-01,South America,Data Analyst,90124.97,684,16.68,673.42,684,698.56
2024-07-01,South America,AI Researcher,95872.33,364,13.0,359.53,364,378.36
2024-07-01,South America,MLOps Engineer,90842.33,385,10.57,375.34,385,393.85
2024-07-01,Middle East & Africa,Data Scientist,81075.1,489,9.95,477.83,489,503.36
2024-07-01,Middle East & Africa,Machine Learning Engineer,86602.99,456,10.84,445.15,456,465.98
2024-07-01,Middle East & Africa,Data Analyst,74461.93,616,16.46,608.33,616,624.6
2024-07-01,Middle East & Africa,AI Researcher,79870.07,296,11.16,286.05,296,306.88
2024-07-01,Middle East & Africa,MLOps Engineer,78792.81,407,6.44,397.68,407,418.69
2024-08-01,North America,Data Scientist,118593.81,950,14.39,940.74,950,961.34
2024-08-01,North America,Machine Learning Engineer,130042.57,868,14.22,860.43,868,874.66
2024-08-01,North America,Data Analyst,137354.48,1144,8.23,1137.85,1144,1153.01
2024-08-01,North America,AI Researcher,129569.92,579,8.01,572.2,579,590.92
2024-08-01,North America,MLOps Engineer,132954.27,655,19.78,647.25,655,664.1
2024-08-01,Europe,Data Scientist,102437.03,788,14.9,776.84,788,794.54
2024-08-01,Europe,Machine Learning Engineer,107688.52,713,17.18,701.74,713,721.51
2024-08-01,Europe,Data Analyst,112233.52,965,13.06,958.5,965,976.78
2024-08-01,Europe,AI Researcher,107113.51,468,11.96,460.05,468,481.46
2024-08-01,Europe,MLOps Engineer,110788.8,527,17.46,515.99,527,532.98
2024-08-01,Asia-Pacific,Data Scientist,137675.99,1041,9.27,1030.41,1041,1051.98
2024-08-01,Asia-Pacific,Machine Learning Engineer,147737.0,993,9.69,982.81,993,1003.08
2024-08-01,Asia-Pacific,Data Analyst,127367.65,1360,8.08,1350.91,1360,1374.76
2024-08-01,Asia-Pacific,AI Researcher,151243.94,673,17.41,661.89,673,686.61
2024-08-01,Asia-Pacific,MLOps Engineer,150937.25,697,8.46,686.42,697,712.03
2024-08-01,South America,Data Scientist,87296.01,622,8.21,610.99,622,636.28
2024-08-01,South America,Machine Learning Engineer,90762.43,594,11.52,584.35,594,600.45
2024-08-01,South America,Data Analyst,92264.55,838,9.01,831.05,838,843.23
2024-08-01,South America,AI Researcher,89899.16,409,9.98,400.69,409,416.89
2024-08-01,South America,MLOps Engineer,95043.09,463,6.82,452.38,463,473.01
2024-08-01,Middle East & Africa,Data Scientist,82921.0,566,16.73,558.42,566,574.62
2024-08-01,Middle East & Africa,Machine Learning Engineer,73863.5,490,7.58,481.8,490,497.83
2024-08-01,Middle East & Africa,Data Analyst,76899.41,708,7.05,691.5,708,721.16
2024-08-01,Middle East & Africa,AI Researcher,84674.32,358,15.22,351.67,358,364.5
2024-08-01,Middle East & Africa,MLOps Engineer,74339.18,377,6.32,366.19,377,387.75
2024-09-01,North America,Data Scientist,134456.77,911,8.39,901.47,911,922.78
2024-09-01,North America,Machine Learning Engineer,125990.48,846,7.01,834.33,846,862.16
2024-09-01,North America,Data Analyst,133072.16,1154,10.64,1147.22,1154,1162.79
2024-09-01,North America,AI Researcher,139479.81,587,11.49,576.04,587,596.94
2024-09-01,North America,MLOps Engineer,121154.57,691,5.24,675.86,691,700.46
2024-09-01,Europe,Data Scientist,107177.49,790,14.8,780.42,790,798.99
2024-09-01,Europe,Machine Learning Engineer,103844.12,743,8.83,730.25,743,754.88
2024-09-01,Europe,Data Analyst,106106.15,942,6.51,927.16,942,954.84
2024-09-01,Europe,AI Researcher,112034.59,485,9.34,475.12,485,498.3
2024-09-01,Europe,MLOps Engineer,120797.37,603,14.56,592.34,603,615.9
2024-09-01,Asia-Pacific,Data Scientist,155968.98,1078,10.79,1067.13,1078,1090.17
2024-09-01,Asia-Pacific,Machine Learning Engineer,150904.91,992,6.95,987.16,992,1005.14
2024-09-01,Asia-Pacific,Data Analyst,146093.3,1293,17.03,1283.7,1293,1303.49
2024-09-01,Asia-Pacific,AI Researcher,146133.78,668,8.95,656.03,668,675.83
2024-09-01,Asia-Pacific,MLOps Engineer,150928.16,767,10.81,754.43,767,774.72
2024-09-01,South America,Data Scientist,97860.54,618,13.36,608.58,618,622.65
2024-09-01,South America,Machine Learning Engineer,87236.83,524,14.05,510.1,524,533.04
2024-09-01,South America,Data Analyst,92121.88,793,14.74,781.82,793,799.9
2024-09-01,South America,AI Researcher,91916.6,392,10.38,384.35,392,402.44
2024-09-01,South America,MLOps Engineer,89678.97,503,5.43,492.81,503,510.81
2024-09-01,Middle East & Africa,Data Scientist,82805.56,569,11.18,557.19,569,577.26
2024-09-01,Middle East & Africa,Machine Learning Engineer,84450.26,571,19.88,564.04,571,575.72
2024-09-01,Middle East & Africa,Data Analyst,77985.11,692,10.92,681.27,692,700.3
2024-09-01,Middle East & Africa,AI Researcher,72796.9,320,8.5,305.7,320,330.57
2024-09-01,Middle East & Africa,MLOps Engineer,74005.46,440,11.69,426.1,440,453.0
2024-10-01,North America,Data Scientist,124960.38,841,6.55,832.79,841,851.33
2024-10-01,North America,Machine Learning Engineer,124988.23,799,16.18,791.35,799,811.47
2024-10-01,North America,Data Analyst,126076.03,1002,8.16,989.53,1002,1012.12
2024-10-01,North America,AI Researcher,132979.07,463,13.87,447.62,463,473.33
2024-10-01,North America,MLOps Engineer,133845.77,643,14.23,632.26,643,652.23
2024-10-01,Europe,Data Scientist,109542.77,676,7.11,663.16,676,685.57
2024-10-01,Europe,Machine Learning Engineer,108875.25,662,9.92,652.91,662,671.06
2024-10-01,Europe,Data Analyst,120921.22,867,15.68,857.65,867,877.28
2024-10-01,Europe,AI Researcher,111516.15,416,18.89,404.63,416,427.3
2024-10-01,Europe,MLOps Engineer,113502.79,439,14.43,432.29,439,447.38
2024-10-01,Asia-Pacific,Data Scientist,138268.46,943,13.83,932.58,943,953.72
2024-10-01,Asia-Pacific,Machine Learning Engineer,163362.64,871,18.42,861.16,871,879.96
2024-10-01,Asia-Pacific,Data Analyst,144692.85,1161,10.58,1148.04,1161,1172.38
2024-10-01,Asia-Pacific,AI Researcher,147672.03,593,7.26,586.23,593,599.3
2024-10-01,Asia-Pacific,MLOps Engineer,160315.95,732,13.19,720.2,732,742.53
2024-10-01,South America,Data Scientist,83782.04,565,7.68,550.48,565,573.24
2024-10-01,South America,Machine Learning Engineer,84406.8,458,18.87,448.34,458,472.8
2024-10-01,South America,Data Analyst,91372.88,706,13.14,697.75,706,715.91
2024-10-01,South America,AI Researcher,83811.33,342,7.62,330.31,342,351.68
2024-10-01,South America,MLOps Engineer,95910.63,393,13.38,377.41,393,403.45
2024-10-01,Middle East & Africa,Data Scientist,77870.16,516,9.85,498.49,516,524.55
2024-10-01,Middle East & Africa,Machine Learning Engineer,73569.43,477,5.04,467.38,477,487.37
2024-10-01,Middle East & Africa,Data Analyst,79674.1,621,12.69,610.5,621,627.55
2024-10-01,Middle East & Africa,AI Researcher,75854.68,304,10.29,294.82,304,312.7
2024-10-01,Middle East & Africa,MLOps Engineer,73223.38,321,14.85,311.54,321,333.26
2024-11-01,North America,Data Scientist,124636.42,718,11.83,704.65,718,727.5
2024-11-01,North America,Machine Learning Engineer,131113.21,626,18.26,615.9,626,633.44
2024-11-01,North America,Data Analyst,120846.53,865,10.01,851.83,865,876.81
2024-11-01,North America,AI Researcher,126236.1,457,8.26,446.15,457,466.69
2024-11-01,North America,MLOps Engineer,133257.09,470,10.1,459.65,470,480.98
2024-11-01,Europe,Data Scientist,116833.25,600,18.23,591.98,600,609.4
2024-11-01,Europe,Machine Learning Engineer,113022.66,576,13.2,562.64,576,587.96
2024-11-01,Europe,Data Analyst,111314.02,742,12.33,735.83,742,748.75
2024-11-01,Europe,AI Researcher,121642.42,364,12.41,354.8,364,378.36
2024-11-01,Europe,MLOps Engineer,113007.89,490,18.35,478.53,490,500.17
2024-11-01,Asia-Pacific,Data Scientist,158974.7,865,5.84,859.52,865,878.28
2024-11-01,Asia-Pacific,Machine Learning Engineer,147296.31,738,19.09,733.74,738,745.1
2024-11-01,Asia-Pacific,Data Analyst,129446.8,1052,11.78,1040.44,1052,1062.42
2024-11-01,Asia-Pacific,AI Researcher,159347.71,521,15.77,512.99,521,531.26
2024-11-01,Asia-Pacific,MLOps Engineer,143855.5,590,5.28,583.59,590,597.55
2024-11-01,South America,Data Scientist,91279.74,499,8.24,485.52,499,508.45
2024-11-01,South America,Machine Learning Engineer,93779.75,441,19.6,432.94,441,450.09
2024-11-01,South America,Data Analyst,88105.36,603,15.96,597.0,603,614.89
2024-11-01,South America,AI Researcher,90027.59,315,19.73,302.02,315,324.05
2024-11-01,South America,MLOps Engineer,86356.29,366,12.67,353.94,366,375.21
2024-11-01,Middle East & Africa,Data Scientist,79868.5,438,6.12,425.32,438,447.22
2024-11-01,Middle East & Africa,Machine Learning Engineer,80637.96,387,18.01,378.28,387,396.63
2024-11-01,Middle East & Africa,Data Analyst,82021.05,530,13.48,521.17,530,544.01
2024-11-01,Middle East & Africa,AI Researcher,84007.32,295,13.1,283.96,295,304.81
2024-11-01,Middle East & Africa,MLOps Engineer,80933.14,343,13.23,332.06,343,351.36
2024-12-01,North America,Data Scientist,124468.28,703,10.4,695.64,703,712.48
2024-12-01,North America,Machine Learning Engineer,128236.57,626,14.52,611.28,626,635.18
2024-12-01,North America,Data Analyst,132810.26,913,17.59,897.34,913,920.1
2024-12-01,North America,AI Researcher,121720.06,446,18.91,434.84,446,454.4
2024-12-01,North America,MLOps Engineer,119651.33,524,5.49,515.7,524,536.43
2024-12-01,Europe,Data Scientist,115034.72,621,14.15,616.01,621,633.49
2024-12-01,Europe,Machine Learning Engineer,104901.92,586,17.94,575.45,586,592.06
2024-12-01,Europe,Data Analyst,112739.62,755,17.59,741.8,755,764.89
2024-12-01,Europe,AI Researcher,109657.68,354,15.53,343.4,354,363.8
2024-12-01,Europe,MLOps Engineer,118929.41,404,7.55,397.38,404,413.53
2024-12-01,Asia-Pacific,Data Scientist,139287.27,832,9.52,820.15,832,839.98
2024-12-01,Asia-Pacific,Machine Learning Engineer,160488.63,795,19.54,785.65,795,803.47
2024-12-01,Asia-Pacific,Data Analyst,143312.59,1000,11.55,987.92,1000,1017.72
2024-12-01,Asia-Pacific,AI Researcher,135066.45,514,6.0,503.63,514,521.17
2024-12-01,Asia-Pacific,MLOps Engineer,163185.52,603,8.04,596.05,603,614.61
2024-12-01,South America,Data Scientist,97941.72,460,6.68,450.67,460,470.26
2024-12-01,South America,Machine Learning Engineer,96809.58,469,16.43,459.52,469,478.56
2024-12-01,South America,Data Analyst,94274.5,655,9.78,644.7,655,664.61
2024-12-01,South America,AI Researcher,91177.79,270,15.39,267.47,270,283.65
2024-12-01,South America,MLOps Engineer,88383.22,394,16.36,386.58,394,398.92
2024-12-01,Middle East & Africa,Data Scientist,76398.73,432,5.69,422.19,432,441.76
2024-12-01,Middle East & Africa,Machine Learning Engineer,80057.35,430,6.09,416.86,430,445.09
2024-12-01,Middle East & Africa,Data Analyst,71354.56,594,7.79,583.99,594,603.42
2024-12-01,Middle East & Africa,AI Researcher,80869.62,316,14.42,305.97,316,325.37
2024-12-01,Middle East & Africa,MLOps Engineer,81706.52,333,7.55,323.12,333,341.49
