student_id,age,hours_studied_per_week,attendance_rate,previous_term_score,assignments_completed,participation_score,sleep_hours_per_night,internet_access,family_support,study_group,practice_tests_taken,screen_time_hours,distractions_score,late_night_study,final_exam_score
1223,26,14.51,83.67,61.01,17,3.06,5.2,1,0,0,5,5.42,7.13,3.18,53.86
1224,25,16.63,85.66,69.12,16,4.15,5.85,0,0,0,5,5.63,6.55,2.43,62.54
1225,21,22.48,84.92,60.26,18,7.17,5.61,0,1,1,3,5.73,3.22,4.06,69.85
1226,27,20.62,87.82,80.84,15,2.0,6.38,1,1,0,10,4.83,6.27,2.82,69.07
1227,18,15.48,85.0,71.62,9,4.95,9.24,1,1,1,8,1.27,5.82,1.3,65.81
1228,21,10.81,80.47,66.14,11,5.67,7.41,1,1,1,6,3.93,6.33,1.86,62.51
1229,20,9.4,68.55,92.18,16,6.78,6.15,0,1,1,9,4.65,6.71,2.01,70.82
1230,16,10.53,93.08,80.3,17,7.82,7.58,1,0,1,5,3.42,5.81,1.84,69.82
1231,17,7.85,90.6,73.01,10,6.51,6.14,0,0,1,12,3.35,6.07,3.89,64.81
1232,27,10.63,75.98,93.32,15,4.39,8.64,1,0,0,7,1.0,5.74,0.27,65.65
1233,29,0.0,89.71,87.22,13,4.14,8.15,1,1,0,14,3.37,8.61,1.96,66.09
1234,19,12.89,88.68,64.16,19,6.85,6.46,0,0,0,5,3.65,4.6,2.72,61.68
1235,17,11.86,85.47,75.91,15,7.19,6.91,1,1,0,3,4.36,5.83,1.05,68.06
1236,17,24.83,66.4,67.21,14,6.78,7.09,1,0,0,14,1.95,6.25,2.65,65.06
1237,16,15.79,72.71,55.81,7,6.31,5.5,1,1,0,13,3.36,4.82,3.19,58.78
1238,27,9.6,78.75,93.91,19,6.25,5.3,1,1,1,10,3.13,2.68,1.48,75.43
1239,16,14.82,100.0,89.37,8,3.28,6.79,1,0,0,3,3.53,5.84,2.94,67.89
1240,25,5.87,76.18,57.7,16,5.98,5.66,0,0,0,13,4.86,5.37,2.32,52.51
1241,27,8.99,81.28,77.84,18,7.54,6.95,0,1,0,6,3.42,7.42,1.63,65.28
1242,18,2.66,73.66,53.45,11,3.8,8.23,0,0,1,12,4.28,7.93,0.81,49.27
1243,19,19.18,79.83,84.5,15,6.88,6.66,1,0,1,9,4.85,7.94,2.19,70.43
1244,19,14.97,88.16,71.61,5,7.41,7.85,1,0,0,14,3.62,7.97,2.63,66.15
1245,26,6.12,64.05,68.89,13,10.0,9.57,1,1,1,0,3.08,7.12,0.46,59.18
1246,29,11.7,56.43,86.61,16,5.91,6.36,0,1,0,14,3.28,5.33,3.39,66.46
1247,26,16.75,91.35,72.33,19,5.54,9.1,1,1,0,9,2.48,3.52,2.9,70.13
1248,19,14.48,85.09,69.26,11,3.65,5.78,1,1,1,11,5.64,7.47,3.46,65.43
1249,26,13.91,78.7,82.68,17,3.88,5.31,0,1,0,9,3.82,9.14,2.03,67.19
1250,25,7.71,94.41,68.75,17,2.83,7.26,1,1,0,1,4.28,6.91,2.3,60.99
1251,21,8.81,94.43,82.22,6,2.49,6.76,1,1,1,12,5.37,8.69,1.73,66.5
1252,17,12.48,63.81,72.25,18,7.42,4.84,1,0,1,12,5.73,8.04,1.71,62.92
1253,20,16.6,83.07,81.69,10,6.02,8.89,1,0,0,5,4.84,7.08,1.45,67.38
1254,27,7.86,95.81,79.42,17,6.64,8.25,0,1,1,10,2.36,3.16,0.0,71.79
1255,23,6.39,78.06,81.29,6,2.89,5.57,1,0,0,10,4.38,6.4,2.61,57.64
1256,17,17.72,81.61,60.68,13,2.03,6.71,1,1,0,12,2.87,7.23,1.2,59.2
1257,28,7.35,94.26,93.81,5,2.53,6.88,1,1,0,13,4.83,6.2,0.76,69.64
1258,23,17.39,82.06,70.37,14,9.24,5.18,0,1,1,13,4.88,6.12,2.42,72.93
1259,20,13.22,72.79,92.44,11,8.27,7.48,0,1,1,11,3.3,3.9,1.27,76.36
1260,16,16.41,77.88,65.38,14,3.38,5.01,0,0,0,0,6.14,4.91,3.79,55.75
1261,24,20.72,71.5,69.09,7,6.24,4.46,0,0,1,10,4.33,4.81,3.98,63.21
1262,23,15.44,90.27,69.21,11,6.37,9.12,1,0,1,9,2.63,2.92,2.88,68.11
1263,18,15.88,67.52,85.52,6,4.09,6.07,1,0,0,2,5.2,8.11,2.55,58.85
1264,27,7.41,94.75,67.33,11,4.77,5.89,0,0,0,1,2.4,7.43,2.17,57.06
1265,23,8.52,68.3,77.02,7,7.93,6.67,1,0,0,5,4.26,3.96,2.15,59.13
1266,17,15.22,85.19,54.21,19,7.46,5.94,0,0,0,1,4.98,7.58,3.32,60.01
1267,18,19.67,70.09,66.72,12,7.83,10.0,1,0,1,14,1.0,4.76,0.77,66.96
1268,19,18.96,81.58,74.81,5,6.69,7.67,0,0,0,7,4.66,5.49,2.77,62.57
1269,26,23.58,94.95,70.99,14,6.28,8.23,1,0,0,7,3.21,5.63,1.27,70.98
1270,26,13.55,95.95,50.67,18,7.04,8.31,0,1,1,0,2.28,7.53,1.06,63.82
1271,27,13.01,97.77,77.99,7,5.75,10.0,0,1,0,10,1.78,4.63,1.87,71.2
1272,24,17.03,83.85,61.11,6,9.4,3.72,1,0,0,2,5.12,7.36,3.93,61.75
1273,28,12.09,85.81,94.56,5,6.5,8.14,1,1,0,10,3.65,4.89,2.05,73.8
1274,20,11.69,87.06,70.03,6,7.13,7.26,0,1,0,8,4.69,6.12,1.86,64.9
1275,24,6.76,90.89,98.26,18,5.89,7.12,1,0,1,11,3.72,2.06,1.75,76.9
1276,24,16.96,80.75,79.89,16,4.74,8.72,0,0,0,11,1.96,4.69,1.5,66.98
1277,21,6.64,95.73,77.54,9,5.96,7.92,1,0,1,0,2.53,5.81,0.85,62.81
1278,22,14.56,87.99,66.7,5,5.41,4.46,0,0,1,2,5.09,3.57,2.8,59.57
1279,25,4.9,96.17,70.88,6,4.48,7.37,0,0,1,10,3.39,5.09,1.08,60.35
1280,28,17.48,89.51,77.46,14,7.67,6.76,1,1,1,9,3.09,2.06,2.37,76.79
1281,28,6.86,91.51,49.76,7,10.0,8.64,0,1,0,1,4.02,6.91,0.52,57.39
1282,20,16.22,77.44,83.72,8,6.64,3.94,0,0,1,9,3.29,4.92,1.9,70.05
1283,26,4.05,80.58,58.72,16,5.86,7.94,0,0,0,6,3.46,6.24,1.23,52.77
1284,26,9.8,71.82,69.25,17,4.65,7.21,1,0,1,0,5.0,3.51,1.16,56.43
1285,29,17.89,81.78,40.66,9,3.17,7.97,1,1,1,2,2.32,5.12,1.12,55.1
1286,24,7.97,82.98,77.48,13,7.28,7.58,0,1,0,5,5.09,6.74,0.67,64.96
1287,18,12.34,93.09,80.85,9,7.21,3.93,0,0,1,5,5.0,4.27,5.35,70.55
1288,26,9.61,72.15,75.5,8,4.5,8.02,1,1,0,1,3.67,7.1,1.53,55.42
1289,18,0.45,100.0,75.95,9,6.24,6.95,0,1,0,12,3.99,8.45,3.4,63.4
1290,21,13.54,83.52,67.93,13,4.39,5.84,0,1,0,2,3.26,5.02,2.84,60.98
1291,22,14.16,97.32,73.99,7,8.89,8.39,0,1,0,2,3.07,4.27,1.38,69.54
1292,26,6.46,95.13,86.2,15,6.31,6.94,0,1,0,2,3.75,6.54,1.08,69.64
1293,18,14.87,59.54,67.3,10,6.96,9.43,1,1,1,1,3.19,8.53,1.78,59.12
1294,25,8.02,82.11,78.04,17,9.46,8.58,0,1,1,1,3.09,4.8,1.72,69.98
1295,18,6.98,99.47,80.64,15,1.68,5.37,1,0,1,13,4.27,4.28,2.8,65.33
1296,21,12.03,60.49,69.51,5,6.9,8.15,0,0,0,3,3.66,5.73,1.58,52.38
1297,17,8.59,92.42,74.98,16,6.62,7.0,1,1,1,1,5.76,5.0,1.21,67.57
1298,16,23.46,75.58,74.75,18,5.52,6.96,0,1,1,4,4.31,5.7,1.14,72.99
1299,20,4.23,80.07,66.49,8,6.13,6.78,1,0,0,11,3.57,3.8,2.19,55.13
1300,29,15.69,86.97,100.0,17,8.56,8.5,1,0,1,10,2.85,3.33,1.83,81.97
1301,23,16.94,66.07,67.2,14,4.8,5.82,0,1,0,2,4.4,8.8,3.86,57.73
1302,25,2.1,86.69,92.05,8,4.82,7.64,0,1,0,6,2.69,5.94,0.16,63.7
1303,19,3.34,78.27,84.61,6,9.52,4.74,1,1,1,1,3.37,4.43,3.28,66.29
1304,18,14.81,77.24,48.64,14,8.12,7.48,1,1,0,8,2.56,4.34,1.75,60.35
1305,28,9.59,91.74,75.13,5,7.07,5.14,1,1,0,3,6.32,9.5,2.09,62.47
1306,26,13.92,100.0,84.18,12,7.71,5.13,0,1,0,11,5.94,6.11,2.53,75.84
1307,22,17.7,88.16,81.68,8,6.29,6.93,0,0,0,4,4.11,7.4,2.56,67.88
1308,19,10.14,90.26,61.74,14,5.54,5.34,1,0,0,1,5.03,7.1,2.34,56.66
1309,28,6.68,84.22,75.22,13,5.83,8.62,0,0,0,7,4.37,7.58,1.22,59.63
1310,22,0.0,77.49,58.31,8,6.75,5.38,0,1,1,3,5.93,7.51,2.39,53.36
1311,16,13.02,87.31,60.16,17,5.21,9.36,0,1,0,11,1.99,3.67,0.96,63.87
1312,28,7.36,99.9,69.44,18,2.98,8.21,0,0,0,2,2.94,3.84,3.7,60.11
1313,21,13.57,86.61,74.4,13,5.81,7.14,0,0,0,2,4.2,6.08,3.83,62.14
1314,22,13.16,93.62,90.85,15,6.69,7.93,0,0,1,0,2.42,4.54,2.58,73.45
1315,21,5.08,82.45,76.37,14,5.87,7.31,0,1,0,4,3.83,7.27,0.49,61.19
1316,20,20.62,100.0,84.52,13,7.46,10.0,1,0,0,7,2.22,4.41,2.34,77.78
1317,24,17.42,68.23,58.27,13,6.71,7.74,1,1,0,14,3.44,3.18,1.47,58.64
1318,20,16.24,90.56,58.78,19,8.04,6.14,1,1,0,14,4.43,5.7,2.62,69.32
1319,23,6.08,90.12,66.57,6,6.39,7.57,0,1,0,6,3.64,8.64,1.37,60.32
1320,17,9.96,87.37,92.57,10,5.8,6.5,0,0,1,11,4.11,3.51,2.61,70.35
1321,27,9.27,73.54,56.65,12,7.27,6.9,0,0,1,11,3.79,5.33,1.18,57.22
1322,19,9.93,73.32,53.81,13,7.88,6.14,0,0,1,13,4.22,7.05,3.25,56.25
1323,24,6.38,82.34,71.32,6,5.27,6.22,0,0,0,3,3.85,8.34,2.79,55.32
1324,19,14.17,85.68,86.04,14,4.45,8.25,0,0,0,1,3.13,5.93,1.1,67.17
1325,18,13.15,72.56,53.24,10,8.78,6.94,0,0,1,5,3.2,7.73,1.93,56.11
1326,18,13.83,74.02,69.25,14,5.11,8.14,0,1,1,11,2.87,4.6,0.82,67.16
1327,25,9.47,90.28,56.4,6,6.88,6.55,0,0,1,1,3.67,6.13,2.19,56.36
1328,16,18.46,95.0,89.05,10,5.22,6.87,1,1,1,0,3.93,5.24,1.92,73.23
1329,27,12.94,79.06,80.25,10,6.58,6.31,0,1,1,3,4.11,3.22,1.87,67.81
1330,22,0.0,77.68,75.38,13,8.88,8.9,0,1,1,11,1.61,4.94,0.53,64.79
1331,22,8.8,77.39,71.63,9,9.46,9.42,0,0,1,1,3.36,2.16,0.99,62.29
1332,19,11.71,100.0,69.44,11,3.57,6.88,1,0,1,1,2.27,7.6,1.78,62.25
1333,20,16.83,89.56,73.79,12,3.3,8.33,0,1,1,2,2.56,8.37,1.41,67.2
1334,26,10.5,84.0,64.63,15,0.0,4.89,1,1,1,3,5.03,8.09,2.29,56.38
1335,28,10.75,94.72,61.89,19,7.31,5.14,0,1,0,3,4.57,4.95,3.95,66.53
1336,28,8.69,100.0,59.23,10,9.21,8.1,1,1,1,10,3.73,5.15,1.17,68.4
1337,24,15.33,96.36,72.32,16,6.65,4.44,1,0,1,7,5.48,7.22,4.04,69.61
1338,19,9.76,70.37,62.9,11,5.57,10.0,0,0,1,3,3.19,7.15,0.89,55.92
1339,17,8.98,83.79,82.36,8,7.76,8.5,0,0,1,4,1.02,3.84,2.06,64.97
1340,24,8.29,80.6,47.66,13,4.3,9.57,0,0,1,4,2.37,4.28,0.0,48.64
1341,23,14.78,81.21,78.79,8,7.43,6.89,0,1,0,1,4.38,6.5,3.57,65.82
1342,23,9.34,72.46,78.39,7,8.79,5.02,0,0,1,0,4.96,8.35,1.36,58.45
1343,23,3.62,80.71,86.35,8,8.57,5.71,0,1,1,5,2.63,4.34,2.16,68.55
1344,17,15.11,73.78,69.22,13,7.53,5.73,1,1,0,13,5.24,8.93,1.94,65.02
1345,21,8.49,88.02,54.65,11,5.15,8.27,0,1,0,12,3.5,5.92,2.32,60.06
1346,17,13.79,85.07,61.38,18,5.49,5.49,0,0,0,1,3.2,4.75,3.27,57.76
1347,27,13.87,70.46,85.36,19,4.34,5.82,1,0,0,4,4.85,6.08,1.66,61.79
1348,28,18.02,67.52,68.59,15,9.79,9.34,0,0,1,9,1.0,3.34,1.61,67.59
1349,27,17.22,79.81,67.34,18,8.58,5.22,1,0,1,9,5.24,6.78,3.43,68.44
1350,22,9.12,91.14,65.33,12,6.02,6.08,1,0,0,9,4.15,5.58,1.91,60.81
1351,27,11.17,89.57,71.39,12,6.0,9.04,1,0,1,7,2.22,3.61,0.96,64.25
1352,27,5.55,83.95,69.49,6,6.6,10.0,0,1,1,10,1.69,4.99,0.65,62.11
1353,20,20.39,51.5,53.97,12,4.84,4.59,1,0,1,14,4.36,4.99,2.94,54.58
1354,16,14.21,79.65,65.17,13,7.15,3.44,1,1,1,1,5.09,6.18,3.91,63.81
1355,27,18.97,77.19,83.89,9,7.11,5.99,1,1,1,1,4.77,7.6,2.98,71.67
1356,24,10.41,81.25,89.04,11,6.98,7.34,0,0,0,10,1.53,6.11,1.39,68.84
1357,22,1.75,72.38,70.71,8,6.23,6.96,1,1,1,12,4.16,5.9,2.06,58.32
1358,28,19.66,80.27,66.1,10,1.2,6.2,0,1,1,9,4.16,5.99,2.55,63.18
1359,29,12.47,77.94,87.97,11,5.75,5.11,1,1,1,9,5.99,6.69,2.77,68.7
1360,28,12.67,100.0,70.06,15,3.36,8.28,1,1,0,7,3.31,0.84,0.25,68.73
1361,16,12.28,91.66,58.39,8,2.82,6.26,1,1,1,10,6.1,5.99,1.35,61.84
1362,16,15.22,82.66,70.66,19,10.0,6.05,0,0,1,4,5.95,6.23,1.79,69.3
1363,22,14.67,84.12,80.24,16,5.15,7.09,0,0,1,3,3.24,6.58,1.61,66.71
1364,23,4.05,83.41,90.32,12,5.74,9.19,1,0,0,14,2.98,7.35,1.67,65.41
1365,19,17.43,86.49,66.44,11,5.52,7.3,1,1,0,7,2.67,4.63,1.13,65.85
1366,21,9.36,80.54,78.42,7,4.44,10.0,0,0,0,4,2.28,3.83,2.69,58.57
1367,23,9.66,84.42,68.27,11,9.29,6.56,0,0,0,10,4.2,4.03,1.21,62.69
1368,26,20.64,94.89,85.44,15,2.49,7.95,0,1,0,5,2.71,5.96,1.62,73.49
1369,26,16.6,92.94,75.14,19,7.05,3.84,1,0,1,4,6.58,7.96,3.23,71.97
1370,17,10.31,87.7,75.18,11,4.95,6.07,1,1,0,1,3.66,4.83,1.46,61.33
1371,21,2.72,97.96,60.64,11,8.6,7.0,0,0,0,14,3.92,7.55,2.74,59.89
1372,19,12.81,86.85,68.39,17,7.76,5.99,0,0,0,2,5.08,8.04,2.66,61.99
1373,20,14.69,74.75,68.34,13,6.26,5.87,1,1,0,3,3.95,5.69,2.01,60.8
1374,27,11.6,67.07,30.08,16,3.16,6.21,0,0,0,5,3.34,5.11,2.03,40.31
1375,22,5.77,77.62,82.11,15,7.64,5.59,0,1,1,13,4.33,5.27,1.61,67.2
1376,22,8.05,83.97,72.0,10,8.01,6.23,1,1,1,4,3.27,5.55,3.11,65.12
1377,29,5.72,88.59,69.68,6,7.39,7.15,1,0,1,5,4.87,2.87,2.0,61.51
1378,22,13.08,95.4,67.9,17,5.52,7.6,0,1,1,5,3.65,2.9,1.14,70.18
1379,26,16.1,78.84,72.41,9,7.33,5.43,0,0,1,11,5.33,6.06,3.31,66.69
1380,29,17.13,76.52,74.93,13,4.57,6.73,1,1,1,1,3.42,5.89,0.55,66.05
1381,29,8.34,92.33,56.85,8,6.58,5.84,0,0,0,11,3.3,7.17,2.78,57.9
1382,20,13.18,96.41,73.56,15,6.81,8.4,0,1,0,9,3.2,2.0,1.88,71.71
1383,21,14.77,79.81,73.43,17,5.63,9.64,1,0,1,9,1.27,6.52,0.92,66.43
1384,16,9.44,87.98,72.43,5,4.14,7.34,1,1,0,10,3.55,2.89,2.2,62.95
1385,26,11.26,98.39,54.76,19,5.65,7.67,1,0,1,13,2.27,5.55,2.52,65.37
1386,21,22.62,87.82,70.47,9,4.36,6.65,1,1,0,0,2.65,5.59,2.96,67.47
1387,16,13.03,84.05,57.12,19,3.73,7.78,0,0,1,2,3.83,3.57,1.12,58.4
1388,18,16.41,63.75,76.17,17,8.15,6.74,0,0,1,7,3.5,5.92,2.84,64.17
1389,18,9.83,97.89,87.47,16,5.78,5.15,0,0,1,13,4.28,5.5,2.38,74.03
1390,17,12.21,91.06,82.27,5,5.06,8.91,0,0,0,13,3.4,5.29,0.81,66.33
1391,16,3.43,85.86,68.13,7,5.06,10.0,1,1,0,3,1.0,4.69,1.15,56.25
1392,23,11.87,79.94,65.78,15,6.93,7.99,1,1,1,0,3.98,3.82,1.18,62.59
1393,19,17.96,72.1,65.49,17,5.44,7.05,0,1,0,10,3.47,3.95,2.56,64.77
1394,29,22.49,83.6,76.17,18,4.69,7.77,0,0,1,3,1.72,1.91,2.19,70.26
1395,24,17.98,83.53,64.33,8,6.61,9.57,1,1,1,4,1.0,5.07,1.53,65.81
1396,24,15.43,95.6,65.85,17,6.35,6.36,0,1,0,8,3.23,6.28,1.54,67.83
1397,23,12.26,72.45,42.83,5,4.3,8.17,0,1,1,7,3.12,3.77,1.74,49.95
1398,25,9.0,99.05,62.17,7,3.96,7.33,0,1,1,1,1.78,2.93,2.58,60.83
1399,26,11.2,84.95,62.95,18,8.63,3.81,1,0,0,11,6.2,7.01,4.1,63.35
1400,20,15.06,96.5,65.8,6,5.52,6.53,1,1,1,3,3.68,4.18,3.72,68.13
1401,24,8.07,74.87,86.26,16,8.44,7.92,1,0,1,0,3.15,5.83,2.54,66.31
1402,23,16.67,88.07,56.25,10,7.25,7.6,1,1,0,5,2.58,6.24,0.72,60.82
1403,25,7.08,96.84,56.57,14,5.93,6.89,0,0,1,3,3.26,3.45,1.97,59.24
1404,26,3.1,85.75,79.09,5,5.6,5.2,1,0,1,10,5.19,6.45,2.85,61.05
1405,26,6.94,69.86,60.63,9,9.28,7.45,0,1,0,11,3.83,5.01,0.78,57.27
1406,24,3.67,81.29,70.17,14,4.8,7.34,0,0,1,9,2.34,6.17,1.45,56.68
1407,16,5.14,89.97,74.11,10,5.3,7.89,0,1,0,14,2.07,2.12,0.66,64.71
1408,27,17.66,70.57,72.26,14,4.44,9.76,1,1,1,3,1.33,6.08,0.54,65.02
1409,29,11.0,70.12,63.02,5,5.76,7.14,1,0,0,2,5.08,6.13,3.15,51.61
1410,23,13.09,86.96,82.8,15,4.22,8.72,0,1,0,11,1.96,5.02,1.34,71.45
1411,22,17.79,75.07,89.57,14,6.3,7.81,1,1,0,7,4.29,5.28,0.84,72.12
1412,18,18.3,91.42,60.36,17,3.59,10.0,1,0,0,7,1.66,1.67,0.0,62.14
1413,22,9.48,72.82,68.9,7,7.09,7.84,0,0,1,11,4.74,6.44,1.19,58.32
1414,24,18.64,66.2,83.04,9,6.73,10.0,0,1,1,5,2.59,6.52,2.58,69.82
1415,26,13.92,76.82,69.65,7,6.48,5.59,1,1,0,5,4.73,7.56,2.17,61.6
1416,22,12.02,99.56,60.4,5,4.88,5.27,1,1,0,13,4.53,6.08,2.43,63.6
1417,18,14.21,75.95,67.06,17,8.59,7.82,0,1,0,3,3.91,3.85,3.95,62.77
1418,18,4.87,84.55,81.78,7,10.0,6.89,1,1,0,2,4.88,4.08,2.44,64.53
1419,23,8.07,87.07,60.46,11,5.8,9.06,1,1,0,2,1.8,6.0,0.79,58.16
1420,24,11.46,75.09,75.04,17,4.54,8.32,0,1,0,2,3.15,5.32,1.4,62.37
1421,28,15.05,95.54,76.53,13,7.33,8.35,1,0,0,11,1.41,5.01,0.55,70.03
1422,27,10.14,86.38,64.47,7,5.65,5.93,0,0,0,10,3.03,4.77,3.2,57.72
1423,24,11.36,89.07,78.66,11,6.34,7.07,0,1,0,14,2.96,4.22,1.95,70.73
1424,17,16.85,67.75,79.85,6,7.33,8.39,0,0,0,2,4.12,6.61,0.39,60.36
1425,27,19.06,67.07,83.71,9,3.38,6.27,0,0,1,8,4.35,3.95,1.24,64.12
1426,23,15.84,57.0,82.95,15,7.49,7.15,1,1,1,2,3.1,6.64,1.34,65.51
1427,27,18.34,82.71,54.69,12,4.0,8.95,1,0,0,1,4.19,6.53,0.33,54.12
1428,26,9.98,82.31,82.5,14,3.6,7.07,1,0,0,6,2.55,6.33,2.17,62.48
1429,20,10.47,91.86,78.86,5,5.29,7.49,0,0,0,0,2.68,6.11,0.11,59.33
1430,21,13.59,99.5,83.47,18,8.93,8.97,1,0,0,1,2.02,6.88,2.27,72.35
1431,21,10.49,82.08,62.16,7,4.81,7.81,1,1,0,13,2.81,5.2,2.48,56.67
1432,19,9.46,81.93,82.61,17,6.97,4.94,0,1,0,9,4.82,7.43,1.08,69.15
1433,26,20.26,89.13,76.41,12,4.22,7.32,1,1,1,8,2.94,5.94,0.91,72.24
1434,21,10.99,99.94,58.57,18,7.29,7.18,1,1,0,9,4.01,6.59,2.0,69.32
1435,25,7.17,76.37,86.91,12,6.68,7.65,1,1,1,4,3.02,5.26,2.25,67.14
1436,23,14.44,90.89,62.99,18,8.33,10.0,1,0,0,1,1.67,2.8,1.59,64.48
1437,21,21.18,82.15,60.25,13,6.41,8.86,0,0,0,4,1.74,6.37,1.24,62.65
1438,25,12.4,81.27,76.71,5,6.07,7.37,1,1,0,1,2.66,7.83,1.96,63.1
1439,18,18.16,92.79,65.04,11,2.37,6.15,1,1,0,14,4.6,6.86,1.47,64.79
1440,23,9.81,76.71,76.29,19,6.67,8.42,0,0,1,3,2.47,6.62,1.83,64.73
1441,18,9.54,73.93,69.22,17,7.61,7.43,0,1,1,0,3.29,4.94,1.16,60.36
1442,17,8.55,91.29,75.38,8,6.44,9.12,1,1,0,1,1.75,2.72,0.89,64.94
1443,27,11.28,84.38,81.59,5,6.41,7.63,0,1,1,3,1.46,7.42,1.18,66.6
1444,27,21.18,81.99,71.7,6,7.16,8.65,1,0,1,14,2.08,4.85,1.49,68.53
1445,25,6.22,83.3,82.21,14,7.76,5.94,0,1,0,6,1.48,3.33,3.69,66.58
1446,28,20.19,89.61,81.96,18,4.28,6.88,0,0,1,10,3.68,6.33,2.5,73.29
1447,24,6.96,80.93,62.34,8,5.91,7.23,1,0,1,7,4.35,4.53,1.07,54.96
1448,17,10.83,92.3,82.06,9,6.9,5.91,0,0,1,9,3.14,6.56,3.38,69.34
1449,21,16.18,88.78,79.3,15,6.55,7.73,1,0,0,12,1.7,5.9,2.56,71.8
1450,19,15.15,99.47,73.67,7,4.16,6.58,1,0,1,12,2.8,4.87,1.16,67.29
1451,26,13.41,97.31,85.12,14,2.14,6.59,1,1,1,13,3.95,6.56,1.68,73.27
1452,18,3.75,93.22,91.38,13,6.68,6.09,0,1,1,10,3.89,3.76,3.17,72.88
1453,24,13.81,82.61,80.96,11,7.47,7.0,0,0,1,6,3.35,6.68,1.53,66.81
1454,27,6.89,85.83,55.03,17,9.35,4.68,1,1,1,9,3.07,5.2,2.68,64.29
1455,18,24.84,78.71,77.29,5,6.88,8.49,0,0,0,3,2.71,4.01,2.35,68.28
1456,28,10.93,100.0,70.59,9,4.33,7.75,1,0,0,2,2.74,5.68,2.43,60.31
1457,25,12.94,82.43,68.99,13,6.92,7.99,1,0,0,3,2.95,5.09,2.68,60.95
1458,16,6.27,90.21,76.14,17,5.82,9.02,0,0,1,10,2.83,5.56,0.52,65.42
1459,23,9.61,98.25,68.32,8,4.71,7.55,1,0,1,4,3.89,6.96,3.26,60.7
1460,20,5.54,71.01,91.12,19,3.21,6.68,1,1,0,11,3.71,6.45,0.28,65.38
1461,25,16.91,76.39,75.34,8,2.45,9.13,1,0,0,3,1.09,4.38,1.45,56.17
1462,18,10.69,80.7,72.36,13,4.67,6.56,0,1,1,2,4.38,5.74,2.43,64.3
1463,22,14.81,74.7,81.27,15,5.22,7.37,1,1,0,8,3.71,5.76,1.24,66.52
1464,22,8.58,71.97,81.47,8,6.16,3.88,0,0,1,1,5.45,7.92,2.08,61.14
1465,22,9.49,79.49,85.91,17,6.08,6.31,1,1,1,6,4.99,3.95,2.21,70.73
1466,28,18.44,97.6,79.53,9,6.49,7.08,1,0,0,2,2.27,5.99,2.52,69.32
1467,29,7.14,91.91,71.75,5,9.81,8.1,1,1,0,12,2.85,5.88,0.88,65.75
1468,16,2.99,85.02,73.75,7,5.91,7.9,1,1,0,10,3.74,3.12,1.96,59.43
1469,27,14.03,84.95,47.06,14,8.74,8.56,1,0,0,13,1.96,4.15,1.65,59.84
1470,18,6.29,68.05,55.09,11,4.5,6.27,1,1,1,6,4.02,5.8,1.98,51.01
1471,18,9.8,91.64,84.26,14,4.61,6.26,0,0,0,5,3.82,7.99,1.72,65.77
1472,22,16.56,88.94,68.37,10,5.0,7.42,1,1,0,8,3.62,6.11,2.92,64.21
1473,29,7.91,73.85,93.26,8,2.5,5.9,0,1,1,0,3.33,4.57,1.68,64.46
1474,23,16.39,86.75,93.14,9,9.3,6.5,0,0,1,11,5.61,7.15,3.0,77.0
1475,24,8.59,82.75,57.62,5,6.54,7.18,1,1,0,2,2.0,5.73,1.27,55.62
1476,26,19.45,79.5,75.79,11,7.46,4.09,0,0,0,13,5.31,7.3,3.01,66.92
1477,22,18.63,74.79,100.0,5,9.45,4.7,1,0,0,12,4.22,9.93,2.96,74.26
1478,22,9.64,77.92,63.02,8,6.93,7.69,1,1,1,10,4.04,6.24,2.79,61.8
1479,25,10.93,75.25,76.78,11,9.25,6.0,0,1,1,8,2.63,3.12,2.04,69.37
1480,17,7.84,89.3,69.51,17,1.38,8.2,0,1,0,7,1.65,6.49,2.2,58.55
1481,28,13.0,88.34,69.38,12,8.55,6.34,0,1,1,0,4.26,4.68,1.8,68.3
1482,20,17.75,87.91,68.94,18,6.63,5.51,0,1,0,8,3.13,8.41,3.75,67.77
1483,24,4.77,82.86,71.99,19,4.94,7.99,0,1,1,10,2.13,5.77,0.91,66.12
1484,29,16.59,80.61,81.06,11,8.18,6.67,0,0,0,3,3.13,5.34,3.03,67.74
1485,26,5.38,100.0,62.84,6,6.09,7.61,1,0,1,10,3.43,5.58,2.7,59.94
1486,26,7.7,66.07,78.06,6,4.65,6.04,0,0,1,8,4.59,6.45,1.46,55.97
1487,27,3.06,96.66,63.98,16,2.19,5.85,0,1,0,0,2.34,7.01,3.44,54.69
1488,17,22.52,88.23,78.29,9,9.55,6.55,0,1,1,11,3.85,6.94,1.52,78.75
1489,22,12.29,85.39,75.88,9,0.87,5.86,0,1,1,5,5.78,7.02,1.89,58.89
1490,27,13.22,79.61,63.15,15,6.18,6.76,0,0,1,12,4.92,4.75,1.26,62.09
1491,19,8.62,82.51,73.83,5,9.19,5.52,0,1,0,9,4.89,6.77,1.91,66.53
1492,20,17.33,72.84,63.65,19,7.33,7.55,1,1,0,9,1.83,6.2,1.6,62.93
1493,28,1.48,70.82,62.36,18,4.79,8.2,0,1,1,0,3.69,5.97,2.14,53.18
1494,26,12.13,83.58,85.8,16,5.5,7.73,0,0,0,14,2.32,4.8,3.37,68.19
