age,income,balance,transactions,loan,credit_score,products,tenure_years,is_active,churn
34,167577,54323,236,1,816,1,1,0,1
67,150225,74297,178,1,720,4,10,1,0
54,81071,9182,290,1,472,1,9,0,1
30,159570,9394,137,1,355,1,4,1,0
36,97710,51540,111,1,389,3,14,0,1
47,78456,8883,241,1,570,4,9,0,1
62,180805,12941,291,0,743,4,9,0,0
35,124280,17360,247,0,578,4,4,1,0
31,77158,51681,53,0,804,4,18,1,0
53,143225,92197,15,1,792,1,9,0,1
53,150299,96428,49,0,734,1,16,1,0
37,23911,98186,281,0,509,4,18,0,0
69,93876,59048,286,0,639,3,0,1,0
36,187744,51271,188,0,736,1,14,0,0
62,90412,3720,0,1,514,3,1,0,1
61,83804,69225,169,1,465,4,16,0,1
24,81727,34550,176,0,413,2,2,0,1
61,26440,99602,218,1,466,4,15,0,1
21,166823,67682,146,0,583,2,3,0,0
51,163802,95114,207,1,538,4,15,1,0
19,84792,2914,255,1,712,2,14,0,1
22,172452,57953,135,0,716,2,10,1,0
27,48972,79765,189,1,845,1,11,1,0
49,84385,46277,8,1,334,3,7,1,0
59,141257,67877,262,0,702,1,11,0,0
58,188185,60129,167,0,424,1,13,1,0
30,161221,93623,188,0,597,2,11,0,0
56,75014,10391,22,0,489,3,9,0,1
22,58402,85006,296,0,364,2,18,0,1
27,145679,96690,150,1,418,2,3,0,1
27,102917,24285,239,1,764,3,6,1,0
55,117895,89837,10,0,546,2,9,0,0
44,151315,31106,0,0,565,3,13,1,0
68,142655,90653,176,1,617,3,13,0,1
38,153486,52588,299,0,499,3,8,0,1
25,154928,61405,141,1,460,3,13,1,0
18,91799,67320,6,0,612,2,5,1,0
45,142626,92768,122,0,356,1,18,1,0
66,150551,81029,23,0,568,1,9,0,0
56,78949,2042,230,1,705,2,7,1,0
31,61392,99733,238,0,598,2,0,1,0
38,163542,61221,154,0,373,2,4,0,1
47,164844,76293,6,1,645,3,12,1,0
38,178454,98331,225,0,836,2,1,0,0
66,104944,46126,103,0,468,2,2,0,1
26,144052,51746,102,0,733,4,16,0,0
34,164656,70112,102,0,550,1,6,1,0
22,174463,81058,147,0,558,2,6,0,0
48,105376,86022,185,1,404,2,12,1,0
69,188037,98768,175,1,641,3,7,0,1
57,124128,92067,295,0,620,4,18,0,0
55,32097,98419,4,0,847,1,0,1,0
60,137540,26340,9,1,707,3,15,0,1
36,169911,18793,221,0,500,1,5,1,0
53,142202,55470,72,1,830,2,3,0,1
67,57693,11950,173,0,563,2,9,0,0
50,71988,23493,31,0,813,3,0,0,0
30,69769,70193,84,0,329,1,0,0,1
31,145476,72930,281,0,599,3,3,1,0
50,147266,55914,54,0,748,4,17,0,0
46,153541,30233,135,1,465,3,6,0,1
60,163540,26039,115,0,419,1,10,0,1
66,190097,-652,55,0,586,4,18,0,1
53,148237,-1074,242,0,591,4,0,0,1
61,154237,18943,237,0,558,1,18,1,0
27,77603,88252,298,0,563,4,19,0,0
48,63251,72241,55,0,697,4,4,1,0
23,67526,64546,163,0,529,4,0,0,0
18,122734,-3600,286,0,536,3,7,0,1
24,127542,86680,7,0,439,3,4,0,1
44,48942,90763,99,0,786,3,9,0,0
38,65017,77660,146,1,502,1,5,0,1
45,80555,12086,65,1,377,4,6,1,0
33,183281,1255,138,0,361,4,0,0,1
63,59365,32156,194,0,424,2,5,0,1
40,152479,36915,288,0,578,4,14,0,0
69,45976,20449,194,0,475,4,14,0,1
37,61969,87520,122,0,846,3,13,0,0
55,189397,27765,294,0,582,4,2,0,0
42,35515,67663,248,0,744,4,19,0,0
45,187246,55722,97,0,353,4,4,0,1
22,156772,29588,49,0,685,4,6,0,0
38,93663,19290,283,0,826,3,3,1,0
35,73379,48896,269,0,535,4,15,0,0
64,47391,26699,91,0,484,2,11,0,1
23,87081,12763,29,1,568,3,11,0,1
46,77284,57923,157,1,490,3,2,0,1
36,102054,52622,120,0,546,4,13,1,0
50,121163,84958,154,1,541,3,17,1,0
18,113590,-653,65,0,580,4,0,0,1
62,98593,20607,100,0,533,2,12,0,0
20,79485,24257,294,0,723,4,6,0,0
59,54032,78263,283,1,449,4,2,1,0
38,38156,16654,83,0,443,4,12,1,0
52,69316,77524,54,0,673,2,12,0,0
58,130916,17903,241,0,482,3,5,1,0
57,199859,5847,145,0,391,3,5,1,0
20,133881,83503,161,0,513,2,12,1,0
42,113099,42245,184,0,529,2,6,1,0
62,192651,-4409,172,0,840,2,14,0,1
55,142441,19422,80,0,704,4,4,0,0
62,113263,58215,30,1,791,3,11,0,1
37,125118,50315,290,0,803,4,5,0,0
69,79235,80874,166,0,710,3,10,1,0
61,72904,85123,260,0,555,3,2,0,0
62,101721,42048,155,0,532,3,12,0,0
51,187812,34547,116,0,554,4,5,1,0
38,137920,93425,6,1,692,3,1,0,1
65,93130,89632,245,0,610,3,1,0,0
40,158271,62812,297,0,482,1,17,1,0
23,190104,22220,229,0,735,1,1,0,0
68,155552,56417,123,0,507,2,16,0,0
30,181507,34844,216,1,638,4,7,1,0
66,181192,94181,17,1,759,3,3,1,0
40,22607,94089,116,0,725,4,2,1,0
26,94116,78996,238,0,374,2,5,1,0
34,173098,42238,89,0,844,2,1,1,0
19,37173,-4900,275,0,847,2,3,0,1
36,54262,3567,1,0,668,4,3,0,0
36,67156,69373,285,0,522,2,14,0,0
24,119124,60427,149,1,728,2,5,1,0
59,139828,-1618,251,0,692,3,7,0,1
59,97764,55855,105,0,849,3,2,0,0
37,148855,17344,289,0,598,4,18,0,0
26,137057,55872,124,0,373,1,17,0,1
34,84314,50495,162,0,465,2,15,0,1
44,171521,48968,196,0,371,3,15,0,1
64,113242,74447,14,0,359,3,9,1,0
19,50466,46175,294,1,448,2,3,0,1
53,136151,67828,27,1,787,4,17,0,1
36,136595,24142,11,1,559,3,2,0,1
34,108121,87064,194,0,798,1,6,1,0
22,44279,12429,265,1,793,1,10,1,0
56,31837,13481,262,0,789,4,8,1,0
35,44209,48973,170,0,633,2,7,1,0
24,32220,15250,275,0,422,3,7,0,1
34,155037,88743,240,0,447,3,1,0,1
56,193348,83129,244,1,813,2,18,1,0
53,124304,21590,27,1,731,4,8,0,1
57,178302,59641,203,1,506,3,3,0,1
62,61920,95653,273,1,829,4,2,0,1
21,81544,22974,36,0,654,3,10,0,0
55,148260,77303,253,0,691,2,12,1,0
42,145534,43906,104,0,803,3,5,0,0
22,113406,25446,242,1,516,4,18,1,0
47,102909,-2415,99,1,626,4,10,0,1
29,114691,77622,246,1,380,3,9,0,1
21,132958,-2904,43,0,671,1,4,0,1
41,119010,28086,64,0,849,1,2,1,0
46,43036,35980,177,0,819,3,6,1,0
26,146995,64640,146,0,359,3,8,1,0
21,85322,45612,48,0,577,3,5,1,0
68,24847,93163,66,1,465,2,12,0,1
41,70772,22122,45,1,625,3,1,0,1
31,32893,46063,69,0,503,1,4,1,0
22,155721,-1874,108,0,521,3,19,1,0
35,181643,23968,208,0,779,3,3,0,0
59,31613,38525,206,1,425,3,3,0,1
36,73833,34680,82,0,796,3,8,1,0
29,82423,27606,285,0,811,1,3,0,0
35,109964,83767,122,0,773,4,5,1,0
34,138268,18428,237,0,476,4,3,0,1
47,132242,33116,60,1,320,1,5,0,1
41,192454,-3730,162,1,783,3,13,1,0
28,108069,28049,233,1,824,4,9,1,0
52,95642,22392,65,0,561,1,10,1,0
40,100984,73080,12,0,449,2,14,0,1
34,98669,82132,59,0,403,4,13,0,1
18,195214,91469,106,0,785,2,9,0,0
32,164780,-3171,264,0,809,1,4,0,1
49,157162,76874,107,0,682,2,9,0,0
26,112170,31507,176,0,414,1,9,0,1
32,111757,1276,267,1,339,4,6,1,0
45,131088,47116,234,0,406,4,6,1,0
41,100928,17000,111,0,471,2,17,0,1
52,194824,35531,294,0,611,3,2,0,0
39,120840,75773,214,0,572,4,12,0,0
44,170715,11284,277,0,828,1,5,0,0
36,190719,55268,89,0,827,1,10,0,0
62,104431,96111,206,0,508,1,9,1,0
29,169546,-2081,164,1,513,4,15,0,1
37,188474,6196,40,0,839,2,15,0,0
18,167576,45722,212,1,442,3,3,0,1
38,26768,21872,114,0,676,3,5,1,0
66,133661,25538,134,0,630,2,15,1,0
62,151692,66292,32,1,369,2,7,1,0
18,171519,1707,2,0,684,3,0,1,0
27,39118,87448,38,0,572,1,6,0,0
64,145551,87568,232,0,321,2,17,0,1
49,197671,83796,167,0,770,2,9,0,0
56,30200,73132,278,0,817,3,1,0,0
39,119066,85172,223,1,723,4,6,0,1
35,78704,14959,5,0,584,2,0,0,0
65,73487,46980,276,0,475,2,4,0,1
63,133373,13958,96,1,766,3,3,0,1
49,197537,63918,79,0,730,3,0,1,0
44,49840,64300,281,1,727,2,1,1,0
45,38435,38207,254,1,631,4,10,1,0
35,67897,10150,152,1,743,1,2,1,0
56,141677,-1576,213,0,512,2,4,1,0
66,48484,45250,106,0,742,1,12,1,0
46,189730,9271,100,0,826,4,12,1,0
35,157125,71531,112,1,490,3,10,1,0
61,147069,8582,191,0,777,3,18,0,0
25,149548,73868,180,0,804,3,11,1,0
48,191717,39067,49,0,748,3,5,1,0
51,153617,60733,28,1,841,1,12,0,1
24,115495,63224,103,0,448,2,19,0,1
53,97213,2098,94,0,548,3,2,0,0
35,28560,17513,57,0,542,4,12,0,0
55,154734,4062,141,0,424,4,5,0,1
26,134041,61045,124,1,643,3,12,0,1
26,59497,72761,62,0,566,3,8,1,0
63,72606,87568,256,1,709,3,13,0,1
25,82112,89503,203,0,595,1,2,1,0
68,98334,51249,138,0,615,1,15,1,0
52,90344,78808,174,0,401,2,11,0,1
35,28048,26346,264,0,314,1,18,1,0
22,98643,60381,96,0,568,2,4,0,0
31,157592,95554,181,0,636,3,3,1,0
45,168000,32439,117,1,505,3,6,0,1
47,174573,10,225,0,766,2,18,0,0
21,187263,-4016,128,0,710,3,7,1,0
56,49476,28563,9,0,377,4,15,1,0
37,178020,99393,140,1,621,2,3,0,1
42,155555,61383,156,0,690,1,1,0,0
45,76123,82637,110,0,800,2,12,0,0
29,130831,14377,260,0,619,4,15,1,0
19,59887,2627,52,0,839,1,1,1,0
60,108780,32225,90,0,785,3,7,1,0
31,123739,32339,249,1,438,1,19,0,1
39,81055,7591,166,0,718,1,13,0,0
48,182329,21808,248,0,760,2,11,1,0
40,38327,87424,227,0,811,3,5,1,0
65,120023,4629,218,0,454,2,9,0,1
37,175938,52745,234,0,414,2,11,1,0
55,195721,87332,102,0,308,3,8,0,1
21,160238,14538,45,1,546,1,8,0,1
32,116279,57785,88,1,783,3,15,1,0
41,29042,20482,294,0,663,4,3,0,0
42,163041,81361,41,0,497,3,8,0,1
18,92739,-3905,175,0,662,4,11,1,0
24,83588,39482,30,1,310,1,2,0,1
48,155713,29574,70,0,817,3,0,0,0
29,48536,42911,74,1,527,2,15,0,1
59,34546,45828,280,0,622,2,10,0,0
22,135429,68935,216,0,435,1,1,0,1
61,165174,70093,27,1,771,2,5,0,1
67,118895,57496,1,0,442,4,6,1,0
59,120523,501,25,1,547,2,19,0,1
55,29029,24660,170,0,740,2,14,0,0
29,198617,38885,20,1,351,2,3,0,1
56,162394,40217,272,0,327,1,3,0,1
35,127029,5255,285,0,756,1,7,0,0
19,139148,51333,242,0,332,1,14,1,0
27,32654,19821,298,0,440,1,19,0,1
32,76663,57509,37,1,453,2,18,1,0
47,158580,84988,124,0,590,2,6,0,0
61,198931,46754,58,0,690,4,3,0,0
34,42132,76297,43,1,785,3,15,0,1
21,85800,16551,30,0,572,4,2,0,0
24,167097,9015,235,0,532,1,16,1,0
58,131653,80401,164,1,610,4,5,0,1
48,136722,78397,250,0,328,1,17,1,0
68,137890,83205,198,0,315,1,13,0,1
56,140885,-2503,218,0,335,3,3,1,0
51,87607,57652,153,1,563,4,14,1,0
23,176042,850,183,0,512,1,0,1,0
67,67736,62323,298,1,488,2,18,0,1
55,27840,45964,149,0,405,4,12,0,1
62,49654,92078,64,0,370,2,4,0,1
68,97385,89323,161,0,696,2,18,0,0
51,173514,95865,49,1,704,3,16,1,0
61,157702,79866,159,0,468,1,13,1,0
32,198808,89220,50,1,358,4,0,1,0
31,33008,54668,275,0,848,2,16,0,0
23,198559,76824,44,0,655,1,11,0,0
67,88395,94219,114,0,785,2,17,0,0
54,153465,86004,135,1,595,3,3,0,1
67,99627,17755,20,1,526,3,16,0,1
49,120354,2313,17,1,715,4,2,0,1
20,88657,71524,270,0,421,4,5,0,1
20,94652,23965,218,0,588,4,2,0,0
39,90507,14199,120,0,417,2,12,0,1
39,150007,42384,61,1,733,4,6,1,0
27,146162,82205,96,0,359,2,1,0,1
68,49644,41222,250,1,531,2,16,1,0
20,56122,97897,128,0,652,4,1,1,0
29,154469,-4024,245,0,387,2,19,0,1
46,138456,12133,9,0,353,4,6,0,1
65,97948,64091,64,1,566,1,1,1,0
34,72133,51732,246,0,525,2,0,0,0
24,68519,16183,164,0,768,2,13,1,0
30,91057,14399,178,0,782,1,6,0,0
19,49151,6818,53,0,418,4,13,0,1
21,154544,36228,45,0,594,3,9,0,0
27,71769,91464,177,1,426,4,17,0,1
56,156553,63564,6,1,653,3,19,0,1
41,190049,86123,83,0,488,4,0,0,1
34,170955,65775,127,0,489,3,14,1,0
69,44265,78168,213,0,595,2,17,1,0
23,72744,71935,233,1,646,4,19,0,1
36,126927,88083,11,0,622,2,10,0,0
22,140742,53066,73,0,370,2,17,0,1
49,43656,94709,37,1,814,2,11,0,1
27,29304,83074,148,0,542,2,0,1,0
26,106616,10369,171,0,784,4,6,0,0
44,65911,11698,213,1,373,3,11,0,1
30,63013,95416,236,0,558,1,13,0,0
36,97981,49148,20,0,644,1,5,0,0
38,60314,41547,230,0,778,2,8,0,0
41,42857,26635,207,0,713,2,3,1,0
55,179966,60115,210,0,525,4,2,1,0
21,189642,24316,151,0,372,4,6,0,1
41,59420,27367,248,0,368,3,12,1,0
52,141015,40250,106,0,515,4,18,1,0
20,47734,49685,158,0,690,2,4,0,0
21,56219,31438,4,0,664,3,14,0,0
54,86972,52200,192,0,440,4,13,1,0
57,142775,13293,164,0,623,1,0,0,0
65,75813,7288,93,0,765,4,7,1,0
52,162079,64999,287,0,454,4,6,0,1
48,179413,67310,193,1,451,4,19,1,0
61,98649,95727,289,0,377,1,12,1,0
42,199503,27509,235,1,490,1,7,1,0
57,122715,6454,28,0,606,1,3,0,0
30,24841,40855,117,1,375,4,7,0,1
21,191801,91883,132,1,619,2,17,0,1
63,104647,14654,157,1,410,3,16,0,1
31,96629,56674,106,1,820,1,9,0,1
30,93082,20829,172,0,788,4,6,1,0
44,77804,55641,145,0,807,2,16,0,0
23,72006,94757,266,0,664,3,17,0,0
34,172656,93499,259,0,606,2,5,0,0
53,144582,49738,45,0,360,4,14,0,1
57,170433,3981,151,0,784,3,4,1,0
66,100020,6259,135,0,643,3,16,0,0
52,198943,31321,215,0,594,4,17,0,0
34,150328,36772,133,1,786,2,19,0,1
58,34101,25380,223,0,674,2,4,0,0
19,193846,98234,230,1,335,1,13,0,1
30,193773,30348,200,0,366,1,18,0,1
69,33261,86643,17,0,430,3,7,1,0
19,164281,19549,203,1,699,3,14,0,1
69,48647,28172,133,0,469,1,1,0,1
45,159293,87859,107,1,812,3,3,1,0
60,198905,3144,0,0,713,4,18,1,0
43,105413,14228,14,1,526,4,10,0,1
39,45557,62872,141,1,713,1,1,0,1
64,158598,35614,76,1,327,2,19,1,0
60,123585,9013,173,0,703,1,19,1,0
20,152323,60625,110,0,402,2,4,0,1
52,52588,81982,116,0,495,3,12,0,1
29,26889,24996,40,1,846,2,9,0,1
41,131688,25137,5,0,327,3,16,0,1
22,130990,88685,275,0,441,2,19,0,1
37,49146,70345,67,1,806,4,18,1,0
56,72318,25080,295,1,750,3,5,1,0
56,57638,47746,103,1,839,3,10,0,1
30,21147,70253,126,0,795,1,4,1,0
58,153919,74096,73,0,324,3,4,1,0
62,105770,86807,124,0,323,2,18,0,1
29,80335,23266,257,1,630,3,13,1,0
30,184460,97345,299,0,527,2,13,0,0
27,84347,27688,211,0,498,4,12,0,1
50,191055,39122,248,0,456,4,14,0,1
57,194892,85864,5,0,679,4,3,0,0
33,136830,-4285,42,1,640,3,2,1,0
62,177148,10163,252,1,712,3,16,1,0
52,181824,13825,145,0,404,1,18,0,1
20,36003,85059,285,0,574,3,14,1,0
22,37710,33036,198,1,800,1,15,1,0
43,85657,46973,116,0,521,3,7,1,0
28,188153,43805,180,0,708,4,14,0,0
24,132286,19444,191,0,841,3,13,0,0
27,40655,86763,130,0,416,2,8,0,1
59,159555,50303,254,1,458,3,6,0,1
69,60094,18780,163,0,418,3,0,0,1
51,192522,11033,150,0,305,1,18,0,1
20,138116,72488,248,0,365,4,5,0,1
25,176281,14285,177,0,355,4,18,0,1
48,66316,80512,113,0,314,2,8,1,0
28,38556,19758,15,0,720,2,13,0,0
62,179034,24610,91,0,324,2,11,0,1
24,166710,83585,157,0,481,3,8,0,1
62,58754,34600,188,0,434,3,4,0,1
19,122211,37582,241,0,423,4,13,1,0
23,74376,93387,229,0,791,2,2,1,0
58,164425,59908,237,0,699,2,4,1,0
49,105388,77005,261,0,525,2,7,0,0
37,33771,4934,294,0,558,4,14,0,0
51,86026,42647,4,0,557,4,14,1,0
67,147540,4132,258,1,329,2,0,0,1
33,155335,12420,73,1,328,3,5,1,0
42,158841,78320,29,1,484,1,8,0,1
29,176406,31248,266,0,491,1,17,1,0
24,183821,48972,130,0,692,2,2,0,0
56,162707,55355,14,0,667,1,9,1,0
34,85110,99053,53,0,749,3,17,0,0
62,152976,98017,128,0,557,2,13,0,0
28,90805,50310,12,1,830,4,10,1,0
23,50968,61260,62,1,566,3,4,0,1
40,21650,27955,294,0,571,1,17,0,0
44,32467,83297,66,1,843,3,18,0,1
63,121495,58348,107,0,480,2,10,1,0
23,118331,91007,89,0,350,4,15,0,1
55,197972,48982,75,1,659,2,9,1,0
19,55518,99905,117,0,626,1,13,1,0
39,24357,30540,85,0,317,2,18,0,1
37,113837,97916,277,0,563,3,18,0,0
42,30865,95884,165,1,727,1,1,0,1
32,134559,47852,11,1,414,1,1,0,1
66,88368,14323,272,0,687,1,15,1,0
46,121413,61674,231,0,504,1,0,1,0
25,81039,2211,159,0,643,2,15,0,0
54,116939,52547,172,0,733,3,3,1,0
66,153993,84560,194,0,561,3,13,0,0
69,119737,42003,280,0,640,2,6,1,0
50,24428,27148,82,1,458,1,8,0,1
39,108783,19936,113,1,678,2,18,0,1
67,133823,93517,101,0,845,3,19,0,0
64,72557,78768,104,0,318,3,15,0,1
22,115983,55726,42,0,429,2,5,0,1
56,134039,61141,238,0,511,1,3,0,0
35,163438,10424,274,0,610,4,19,1,0
55,66923,11749,281,0,847,3,14,0,0
54,181636,78148,96,0,764,2,14,1,0
47,138602,28666,14,0,488,3,9,0,1
68,95511,23858,228,0,311,1,2,1,0
48,138410,38731,19,0,385,1,11,1,0
27,153714,22640,132,0,659,2,0,0,0
32,125881,16764,279,1,400,4,7,1,0
59,164921,42937,127,1,743,1,17,0,1
65,122015,11473,259,0,329,3,12,1,0
61,170416,45140,111,0,756,4,10,0,0
35,41214,51209,170,0,766,2,19,0,0
40,189298,62976,179,0,602,3,3,0,0
50,173594,8461,196,0,402,1,8,1,0
33,26680,563,257,0,389,3,3,0,1
55,163579,6403,133,0,590,4,2,1,0
52,137028,77212,92,0,701,3,7,0,0
51,94955,21065,150,0,619,4,13,1,0
45,136416,43374,163,0,837,3,14,1,0
19,138273,71897,9,0,397,3,6,0,1
47,69353,81185,49,0,473,3,15,0,1
30,124289,429,276,0,784,3,0,1,0
58,64233,53793,85,1,801,2,7,0,1
33,158944,4282,45,0,764,2,1,1,0
22,27839,50351,0,0,747,1,6,1,0
45,166724,72357,247,1,505,3,19,1,0
56,157931,46767,52,1,360,3,2,0,1
62,184592,3342,112,1,556,1,16,1,0
37,98840,9653,238,0,596,1,3,0,0
41,140029,59652,13,0,410,4,3,0,1
44,89516,434,294,1,765,1,17,0,1
47,190165,61519,125,0,309,3,13,0,1
62,69620,62355,297,0,456,3,2,0,1
44,20425,77896,280,0,429,2,1,0,1
43,93677,1460,252,0,653,4,8,0,0
24,70727,96082,287,1,420,2,5,1,0
59,198156,8916,10,0,501,3,4,1,0
64,89642,79491,155,0,844,2,5,0,0
55,105623,4378,255,0,815,4,3,0,0
22,21408,97205,226,1,415,2,10,1,0
40,75337,63975,280,0,644,3,5,1,0
45,59612,22140,51,0,425,4,6,0,1
51,190235,51385,168,0,513,2,10,0,0
32,147948,11213,178,1,425,2,18,1,0
49,35843,90424,134,0,731,1,2,0,0
43,48477,33252,41,0,728,1,18,1,0
65,141099,51689,110,0,616,1,2,1,0
48,178402,96711,212,1,729,3,11,1,0
36,114747,23328,56,0,701,1,0,1,0
26,188641,94076,10,1,664,1,9,1,0
46,68114,40909,29,1,410,3,10,1,0
68,87294,86276,208,0,523,1,19,1,0
56,58548,58823,22,1,352,3,3,0,1
21,82598,-47,225,0,740,3,2,0,1
20,114705,65130,4,0,525,4,19,1,0
46,162332,3840,255,0,810,3,13,1,0
69,52350,87335,171,0,333,4,1,0,1
28,192813,65482,14,0,324,2,18,1,0
50,118214,69787,109,0,637,3,12,0,0
55,148885,61523,1,0,322,1,11,0,1
28,65181,79110,181,1,464,3,13,0,1
44,146310,32391,265,1,426,1,16,1,0
50,103446,78705,211,0,449,1,16,0,1
38,151912,4719,290,1,691,3,14,0,1
56,168797,1149,40,0,692,1,11,0,0
48,32299,89791,125,0,709,4,4,1,0
55,70652,50968,245,1,811,4,16,0,1
63,91095,40279,252,0,691,3,4,1,0
19,183669,-3099,121,0,807,1,16,0,1
44,159779,13787,25,1,497,2,4,0,1
53,68943,79905,19,0,541,3,9,1,0
28,129958,95154,291,0,337,1,13,0,1
64,129575,86119,42,0,829,3,16,0,0
35,127643,65691,167,0,812,1,12,0,0
18,113555,20121,17,1,796,4,5,0,1
52,108377,1017,204,0,567,4,2,0,0
52,105176,85636,78,0,748,1,5,0,0
48,120898,7202,15,0,615,3,19,0,0
45,95276,70465,258,0,648,2,17,0,0
56,136774,61616,102,1,700,2,14,0,1
18,154227,-2979,96,0,420,1,10,1,0
42,43572,51326,101,1,304,4,3,1,0
60,86514,6379,3,0,647,2,16,0,0
55,195915,-4230,170,1,417,2,13,1,0
37,104967,82706,101,0,724,4,0,0,0
20,55357,4933,247,0,780,1,13,1,0
68,136694,23981,116,0,724,1,9,0,0
19,174239,7381,82,0,675,2,16,0,0
35,91478,2359,62,0,602,2,19,0,0
61,38983,51097,178,0,756,2,3,0,0
27,55276,18830,191,1,603,1,14,1,0
22,196351,41134,209,1,618,2,18,0,1
26,91451,40072,123,0,786,1,19,1,0
19,153117,86470,10,0,669,2,19,1,0
51,109716,71861,162,0,731,3,0,0,0
55,126743,83700,65,0,800,4,8,1,0
48,62344,5988,32,0,382,4,0,1,0
27,29564,29364,76,1,458,1,2,0,1
67,31105,87092,154,0,478,1,14,0,1
29,76754,69283,220,0,558,4,3,0,0
53,134069,72692,172,1,822,1,6,0,1
38,40056,6763,85,0,667,1,7,0,0
66,83565,88171,83,1,779,1,16,0,1
64,133097,32122,299,0,480,1,7,1,0
23,67689,77754,295,1,375,2,5,0,1
65,52135,37607,44,0,426,3,13,1,0
66,52812,69594,129,0,520,1,19,0,0
20,136773,93279,168,0,303,4,18,0,1
27,173844,77823,16,1,411,2,9,0,1
22,100957,22033,49,1,494,1,12,1,0
63,112652,44294,168,0,739,4,8,0,0
43,27775,84806,268,0,528,3,16,1,0
38,74523,96090,161,1,789,3,3,0,1
62,161779,80310,1,0,792,4,11,0,0
43,33372,55039,203,0,765,4,12,0,0
55,126252,59457,183,0,725,3,8,1,0
61,85106,-2241,268,0,732,3,15,0,1
43,73475,55693,102,1,661,2,13,0,1
25,141314,72617,36,0,304,3,9,0,1
22,148814,68355,20,1,570,1,13,1,0
32,143502,23309,273,1,707,4,17,0,1
33,77201,70449,182,0,767,2,15,0,0
18,179029,30921,88,0,719,3,10,0,0
33,76243,89226,207,0,757,2,13,1,0
54,143364,96135,108,1,656,4,6,0,1
20,95542,17896,249,1,535,3,11,0,1
69,185065,3649,62,0,709,2,15,0,0
64,185088,58506,220,0,566,1,18,1,0
48,176426,53620,187,0,416,3,6,1,0
30,68637,68067,173,0,703,1,19,1,0
33,139714,82232,15,0,607,3,8,0,0
60,146580,84365,213,0,332,1,14,0,1
38,124002,74504,171,0,817,4,5,0,0
19,155920,34970,139,0,301,2,10,0,1
44,62673,62144,234,1,318,3,14,0,1
55,162855,31662,155,0,388,2,10,1,0
43,84694,45248,283,0,452,1,3,1,0
55,131692,44778,86,0,798,4,5,0,0
63,73907,27077,102,0,381,1,12,0,1
42,161996,48869,93,1,691,1,12,1,0
28,90178,24863,249,0,662,1,4,1,0
25,90732,24399,158,0,698,4,9,1,0
25,40152,80331,62,0,697,2,16,1,0
50,28072,62680,75,0,524,3,18,0,0
24,101501,-4101,275,0,414,2,8,0,1
55,127992,61233,23,0,576,2,5,0,0
38,195759,38890,293,0,509,3,7,1,0
25,41942,80975,44,0,509,2,18,0,0
68,198489,34999,193,0,770,3,13,0,0
38,112379,89303,263,0,498,4,6,0,1
37,25490,39577,33,0,619,2,18,1,0
25,172791,47592,137,0,682,3,6,0,0
63,58684,31184,162,0,459,3,13,1,0
48,38894,71778,54,0,426,2,11,0,1
67,181909,95793,25,1,688,2,14,0,1
46,129830,1594,67,0,727,1,8,0,0
65,72812,41982,132,1,459,1,14,0,1
26,80161,1377,86,1,341,1,1,1,0
32,39104,58138,78,0,734,1,1,0,0
47,134863,12176,274,0,320,2,10,0,1
43,166212,21651,298,0,471,2,7,0,1
27,113272,51900,38,0,742,1,2,0,0
46,143518,45074,230,0,471,4,2,0,1
33,28152,-3519,206,1,614,2,15,1,0
53,68486,51139,39,0,570,4,4,1,0
37,122696,35273,105,0,325,4,8,0,1
62,58147,3933,270,0,627,1,9,1,0
54,159738,78953,287,0,301,2,0,0,1
39,54726,94749,57,0,509,4,10,1,0
24,124983,52718,55,0,302,1,12,1,0
40,199761,96213,102,0,420,4,8,1,0
58,197188,768,51,0,728,1,2,1,0
57,125652,20199,228,0,426,4,6,0,1
46,91420,66978,207,0,351,2,2,0,1
33,97848,69776,283,0,566,2,6,0,0
55,143228,-4395,95,0,495,2,4,0,1
45,154892,46265,247,1,409,4,7,0,1
65,155394,63112,164,0,691,2,13,0,0
55,58235,740,189,0,669,2,6,1,0
48,130629,49662,4,0,361,1,3,1,0
31,123806,44429,171,0,482,4,8,1,0
50,79961,13441,128,0,528,4,13,1,0
26,70356,92625,243,1,432,4,1,1,0
44,124753,94468,235,0,433,4,17,0,1
41,44923,89235,256,0,409,2,12,0,1
30,135891,63707,142,1,570,2,9,1,0
43,108478,306,201,1,410,2,11,1,0
46,53750,76674,0,0,616,4,1,0,0
68,117869,1536,233,0,736,1,5,0,0
66,108448,73672,40,1,480,4,11,1,0
60,148042,43438,276,0,612,1,15,0,0
45,41983,93564,238,0,649,2,15,0,0
45,131733,26812,218,0,635,2,9,1,0
25,129096,23709,51,0,569,3,4,1,0
40,156977,65721,198,0,832,4,11,1,0
46,75483,57938,291,0,749,4,1,1,0
22,45028,47717,279,0,575,3,15,0,0
59,22234,15946,98,0,445,4,18,1,0
24,75011,17591,67,0,660,2,12,0,0
59,136135,79714,248,0,572,4,12,1,0
53,163133,27408,257,0,633,1,11,1,0
58,69253,4395,90,0,568,4,14,0,0
44,146934,10013,103,1,326,4,16,1,0
63,109354,1988,253,1,817,3,9,1,0
19,64667,46164,296,0,526,3,8,0,0
42,78796,54154,247,0,589,2,2,1,0
26,114898,50394,104,1,463,3,17,0,1
44,132042,88720,225,0,705,1,18,1,0
18,84065,19879,262,0,663,2,1,0,0
40,96386,12480,56,0,776,3,11,1,0
