transaction_id,customer_id,customer_age,customer_tenure_months,merchant_category,merchant_country,is_foreign,is_high_risk_country,transaction_type,card_present,transaction_hour,time_of_day,amount,device_score,num_transactions_30d,avg_monthly_spend,days_since_last_tx,new_card,is_fraud
17939,284215,23,20,services,PK,0,0,in-store,1,2,night,29.74,0.265,4,3896.57,1,0,0
11369,141708,33,0,utilities,US,1,0,online,0,11,morning,14.43,0.239,4,4996.94,1,1,0
3469,550930,32,19,grocery,PK,0,0,online,0,2,night,15.72,0.338,5,3770.18,2,0,0
21312,379677,38,35,grocery,PK,0,0,online,0,13,afternoon,22.06,0.518,5,3909.54,7,0,0
8883,258272,40,5,grocery,PK,0,0,mobile,0,7,morning,9.47,0.249,5,4675.65,13,0,0
18133,733654,37,13,grocery,DE,1,0,in-store,1,11,morning,4.93,0.246,9,1628.83,12,0,0
21011,936943,25,2,grocery,AE,1,0,in-store,1,15,afternoon,61.37,0.384,11,3166.98,8,0,0
24615,146546,35,14,electronics,GB,1,0,mobile,0,11,morning,37.82,0.154,8,3080.04,6,0,0
22911,813839,34,11,travel,GB,1,0,online,0,4,night,363.21,0.298,1,3560.31,2,0,0
23448,487740,18,8,grocery,PK,0,0,in-store,1,0,night,8.5,0.379,3,1695.52,7,0,0
3838,135292,48,3,grocery,PK,0,0,online,0,16,afternoon,66.64,0.42,6,2863.8,3,0,0
23739,371586,18,11,others,DE,1,0,online,0,3,night,20.52,0.161,5,5480.75,5,0,0
18931,253652,37,3,entertainment,GB,1,0,online,0,8,morning,159.48,0.547,5,50.0,12,0,0
301,184896,20,10,fashion,PK,0,0,online,0,17,afternoon,134.93,0.263,4,2217.49,109,0,0
5293,573048,23,4,fashion,PK,0,0,online,0,3,night,9.04,0.096,2,3586.08,9,0,0
750,827952,69,0,travel,PK,0,0,online,0,0,night,16.52,0.212,4,4691.12,1,1,0
9505,257255,22,144,services,PK,0,0,online,0,2,night,30.84,0.017,2,2409.66,64,0,0
22752,367524,41,2,pharmacy,PK,0,0,in-store,1,17,afternoon,26.85,0.315,5,2492.95,6,0,0
23607,298511,67,14,grocery,PK,0,0,mobile,0,16,afternoon,2.61,0.073,5,2898.55,4,0,0
29733,612527,43,39,fashion,IN,1,0,in-store,1,16,afternoon,91.58,0.395,3,4516.16,3,0,0
6782,723640,25,2,utilities,IN,1,0,mobile,0,20,evening,4.56,0.366,2,3947.18,4,0,0
1195,928533,43,1,restaurants,ES,1,0,mobile,0,15,afternoon,24.74,0.049,6,4359.33,1,1,0
18070,236772,35,34,services,TR,1,1,online,0,23,evening,43.19,0.148,4,1483.31,5,0,0
1713,660696,44,69,grocery,IN,1,0,mobile,0,16,afternoon,223.55,0.232,4,778.41,3,0,0
5863,293839,22,13,electronics,PK,0,0,mobile,0,9,morning,151.46,0.238,4,4718.7,9,0,0
23984,793187,36,2,fashion,BD,1,1,in-store,1,18,evening,15.86,0.22,2,4998.34,4,0,0
22098,495124,39,16,others,US,1,0,online,0,2,night,36.88,0.394,6,3078.74,7,0,0
1901,678316,47,0,restaurants,DE,1,0,in-store,1,20,evening,38.36,0.309,3,1498.06,5,1,0
13178,322071,20,14,entertainment,FR,1,0,online,0,14,afternoon,9.88,0.233,8,4285.15,0,0,0
26769,872428,37,41,restaurants,Other,1,0,online,0,3,night,6.37,0.365,5,3294.18,12,0,0
24784,604588,53,20,pharmacy,US,1,0,online,0,1,night,11.42,0.169,6,2834.68,1,0,0
3079,192601,30,12,utilities,FR,1,0,mobile,0,4,night,11.29,0.0,5,2287.24,6,0,0
22223,434132,35,12,grocery,FR,1,0,online,0,17,afternoon,35.36,0.243,6,2942.41,12,0,0
25849,482378,20,23,travel,PK,0,0,online,0,21,evening,38.03,0.497,7,3291.1,0,0,0
3210,665609,36,24,grocery,NG,1,1,online,0,10,morning,16.34,0.283,4,4309.59,14,0,0
1254,760775,41,19,others,DE,1,0,mobile,0,3,night,46.6,0.192,5,3600.55,8,0,0
7467,773217,46,1,utilities,DE,1,0,mobile,0,19,evening,8.73,0.196,9,2557.63,7,1,0
18307,313766,51,7,electronics,BD,1,1,in-store,1,17,afternoon,133.88,0.154,7,3039.06,45,0,0
27606,642358,23,60,grocery,PK,0,0,in-store,1,17,afternoon,3.44,0.414,3,2102.6,10,0,0
1209,101917,29,53,grocery,IN,1,0,online,0,9,morning,102.68493127556597,0.394,4,1472.89,33,0,0
9479,858849,34,35,entertainment,IN,1,0,mobile,0,12,afternoon,33.42,0.046,6,1301.66,0,0,0
440,465890,35,0,services,TR,1,1,online,0,2,night,45.25,0.184,8,4672.24,6,1,1
16544,548484,32,18,utilities,PK,0,0,mobile,0,3,night,28.83,0.221,8,2022.04,20,0,0
6105,387710,40,14,grocery,Other,1,0,in-store,1,13,afternoon,14.51,0.072,4,5236.96,12,0,0
5594,522132,27,0,services,GB,1,0,online,0,7,morning,44.65,0.26,3,2978.95,1,1,0
6892,658866,48,47,electronics,IN,1,0,online,0,21,evening,75.28,0.359,4,5271.94,3,0,0
28604,667615,18,37,utilities,BD,1,1,online,0,1,night,22.42,0.134,9,3952.53,7,0,1
24211,603747,26,21,services,ES,1,0,mobile,0,18,evening,26.87,0.142,4,4632.13,20,0,0
69,748531,37,17,services,ES,1,0,in-store,1,13,afternoon,27.95,0.136,6,4943.0,3,0,0
21542,536060,42,52,services,GB,1,0,online,0,4,night,24.62,0.197,5,4623.88,9,0,0
27865,397567,35,16,restaurants,GB,1,0,online,0,13,afternoon,19.36,0.152,8,3080.87,2,0,0
19086,466731,34,12,entertainment,US,1,0,in-store,1,11,morning,148.62,0.355,1,2131.28,1,0,0
1067,909006,30,28,utilities,PK,0,0,mobile,0,21,evening,61.72,0.176,4,4041.69,15,0,0
22792,646588,26,15,entertainment,Other,1,0,online,0,19,evening,9.69,0.135,12,2039.28,1,0,0
20495,648683,47,1,electronics,PK,0,0,online,0,1,night,46.9,0.298,4,1868.87,5,1,0
15074,997371,42,35,restaurants,PK,0,0,in-store,1,15,afternoon,65.12,0.167,5,1745.16,5,0,0
11984,208237,40,36,fashion,US,1,0,in-store,1,18,evening,68.49,0.0,4,562.31,30,0,0
674,643176,20,12,others,AE,1,0,online,0,15,afternoon,9.0,0.627,8,2011.18,9,0,1
4280,364598,31,26,electronics,PK,0,0,online,0,21,evening,23.89,0.068,6,4892.19,11,0,0
17782,984729,38,28,electronics,US,1,0,in-store,1,19,evening,10.26,0.294,7,3018.15,0,0,0
12273,590783,25,53,utilities,US,1,0,in-store,1,7,morning,1.97,0.219,6,3038.55,17,0,0
10670,217996,32,42,grocery,TR,1,1,online,0,9,morning,12.74,0.089,7,5304.22,4,0,0
11732,730826,45,4,electronics,IN,1,0,in-store,1,12,afternoon,18.82,0.103,5,4687.22,2,0,0
18955,699787,36,40,fashion,FR,1,0,in-store,1,11,morning,57.64,0.227,5,1236.45,6,0,0
15924,550180,27,44,grocery,US,1,0,mobile,0,1,night,22.79,0.499,10,4100.96,6,0,0
13936,932345,29,89,restaurants,BD,1,1,online,0,10,morning,69.68,0.138,3,3125.05,3,0,1
12526,891599,35,5,others,AE,1,0,in-store,1,8,morning,14.28,0.095,4,3607.08,3,0,0
16520,125968,25,29,travel,PK,0,0,online,0,21,evening,95.44,0.086,4,2925.6,4,0,0
13905,299756,37,114,entertainment,DE,1,0,online,0,11,morning,40.15,0.173,7,4805.52,3,0,0
24353,857154,48,1,grocery,TR,1,1,in-store,1,8,morning,7.83,0.337,6,1201.7,5,1,0
17745,336109,42,15,pharmacy,PK,0,0,online,0,14,afternoon,5.27,0.152,8,1713.8,7,0,0
21936,655737,32,34,pharmacy,DE,1,0,in-store,1,5,night,14.14,0.176,2,3480.23,14,0,0
6799,561693,39,35,utilities,US,1,0,mobile,0,11,morning,19.66,0.295,9,3183.25,4,0,0
10516,473994,26,23,restaurants,PK,0,0,in-store,1,19,evening,12.14,0.216,8,4825.55,16,0,0
13594,702306,43,6,restaurants,IN,1,0,online,0,1,night,4.8,0.126,6,1619.53,17,0,0
18916,600252,28,53,pharmacy,PK,0,0,online,0,16,afternoon,12.94,0.475,5,2545.87,3,0,0
978,421638,24,14,travel,AE,1,0,online,0,19,evening,20.35,0.099,4,4359.1,6,0,0
23837,189067,39,23,utilities,Other,1,0,in-store,1,19,evening,22.92,0.161,6,3052.63,1,0,0
14448,927013,31,11,utilities,PK,0,0,online,0,10,morning,9.14,0.265,7,2543.84,16,0,0
24158,331120,34,29,services,PK,0,0,in-store,1,1,night,44.64,0.175,4,3418.82,0,0,0
26680,312243,22,10,entertainment,ES,1,0,mobile,0,18,evening,32.41,0.269,10,1508.59,13,0,0
6736,717762,47,20,electronics,FR,1,0,in-store,1,14,afternoon,37.54,0.072,8,3713.13,11,0,0
4702,723222,49,25,electronics,PK,0,0,online,0,17,afternoon,79.92,0.258,1,3437.25,43,0,0
8150,133896,36,0,travel,US,1,0,online,0,10,morning,30.42,0.075,4,2452.86,20,1,0
22457,166141,33,21,services,Other,1,0,online,0,4,night,208.75,0.123,5,3500.34,5,0,0
29151,873158,56,14,fashion,US,1,0,in-store,1,12,afternoon,114.61,0.183,7,1468.47,29,0,0
7002,834803,36,8,others,GB,1,0,mobile,0,22,evening,6.07,0.032,2,1642.42,8,0,0
26470,230293,29,11,restaurants,GB,1,0,online,0,13,afternoon,10.28,0.075,3,5301.42,10,0,0
23274,981380,32,3,entertainment,PK,0,0,online,0,6,morning,8.12,0.254,2,3249.76,0,0,0
16105,499263,24,2,restaurants,PK,0,0,online,0,19,evening,49.85,0.059,5,1110.23,11,0,0
25685,246004,18,21,grocery,IN,1,0,in-store,1,23,evening,22.69,0.093,10,2137.55,6,0,0
12568,488388,28,9,entertainment,FR,1,0,online,0,17,afternoon,368.11,0.816,2,4169.19,52,0,1
27662,949039,38,14,others,CN,1,1,online,0,19,evening,11.34,0.209,4,5218.82,18,0,0
7377,560188,18,9,utilities,US,1,0,online,0,6,morning,48.52,0.035,4,2574.79,7,0,0
8281,767712,21,0,fashion,CN,1,1,online,0,23,evening,0.72,0.266,3,6388.35,27,1,1
3802,938574,24,2,electronics,Other,1,0,online,0,20,evening,1.89,0.307,7,1214.05,7,0,0
5615,663370,35,12,entertainment,Other,1,0,in-store,1,13,afternoon,31.26,0.025,4,2466.14,11,0,0
12130,885890,40,25,electronics,IN,1,0,online,0,18,evening,24.32,0.158,7,3109.24,20,0,0
20851,175952,33,31,utilities,IN,1,0,online,0,15,afternoon,2.71,0.097,6,2518.83,1,0,0
11100,832154,54,17,grocery,PK,0,0,mobile,0,5,night,21.04,0.413,3,2642.2,12,0,0
14187,557519,36,16,restaurants,US,1,0,online,0,16,afternoon,13.83,0.304,3,4922.74,8,0,0
11969,402138,18,9,services,PK,0,0,online,0,10,morning,41.73,0.158,8,2767.14,21,0,0
13626,285964,43,31,others,PK,0,0,online,0,0,night,12.4,0.3,4,2269.96,0,0,0
842,924845,25,25,restaurants,PK,0,0,in-store,1,12,afternoon,48.91,0.263,6,2013.7,21,0,0
29623,696364,27,44,grocery,PK,0,0,mobile,0,16,afternoon,54.24,0.274,4,4273.03,16,0,0
28180,167484,42,7,electronics,Other,1,0,in-store,1,23,evening,90.15,0.049,5,1711.21,8,0,0
21747,806209,42,117,travel,GB,1,0,mobile,0,14,afternoon,19.82,0.51,3,3086.51,23,0,0
24584,656614,26,1,electronics,US,1,0,online,0,5,night,45.43,0.364,6,3730.87,1,1,0
20702,688770,39,19,entertainment,CN,1,1,in-store,1,8,morning,2.23,0.165,4,3178.07,52,0,0
6424,144041,26,15,others,US,1,0,online,0,2,night,25.14,0.227,6,706.23,3,0,0
14885,260811,26,10,others,PK,0,0,online,0,9,morning,12.02,0.156,7,929.27,0,0,0
10273,236260,18,13,fashion,GB,1,0,in-store,1,1,night,3.82,0.355,6,1173.45,12,0,0
7548,376452,40,6,restaurants,AE,1,0,online,0,16,afternoon,17.92,0.232,7,2685.14,0,0,0
4366,731040,40,16,grocery,US,1,0,in-store,1,22,evening,23.14,0.224,2,3643.5,8,0,0
11257,534368,37,11,services,PK,0,0,online,0,22,evening,4.8,0.335,7,3141.55,1,0,0
18169,676762,36,2,electronics,IN,1,0,in-store,1,17,afternoon,46.26,0.054,8,3440.5,0,0,0
20866,231016,28,3,restaurants,PK,0,0,in-store,1,18,evening,93.23,0.095,4,2996.75,2,0,0
3459,351924,34,5,pharmacy,PK,0,0,in-store,1,15,afternoon,21.33,0.0,3,3530.61,0,0,0
19822,243492,18,14,restaurants,Other,1,0,online,0,1,night,34.3,0.371,3,3726.93,2,0,0
15602,640479,45,2,others,IN,1,0,in-store,1,15,afternoon,2.44,0.245,3,3354.82,21,0,0
18631,441180,35,23,electronics,ES,1,0,in-store,1,9,morning,57.56,0.264,3,6277.26,6,0,0
15645,686901,38,85,restaurants,ES,1,0,mobile,0,15,afternoon,22.71,0.313,6,3625.2,26,0,0
20648,476149,31,15,entertainment,DE,1,0,online,0,1,night,23.29,0.591,6,2507.96,0,0,0
2306,401207,32,46,grocery,FR,1,0,online,0,5,night,451.0148532344528,0.035,1,823.09,13,0,0
26032,326445,39,1,electronics,ES,1,0,online,0,21,evening,15.48,0.375,7,1868.39,1,1,0
16409,753009,41,18,electronics,PK,0,0,in-store,1,5,night,46.83,0.193,6,5085.21,18,0,0
19220,665379,35,0,electronics,Other,1,0,in-store,1,0,night,34.77,0.101,1,2633.2,4,1,0
5897,839538,33,36,fashion,US,1,0,mobile,0,14,afternoon,13.12,0.18,5,3814.57,20,0,0
11809,255049,39,22,entertainment,ES,1,0,in-store,1,11,morning,1.84,0.212,4,2666.45,4,0,0
16467,412329,19,4,restaurants,PK,0,0,mobile,0,21,evening,28.28,0.121,4,2093.03,4,0,0
21858,182446,59,27,restaurants,AE,1,0,online,0,9,morning,8.38,0.0,2,2857.6,7,0,0
29669,795047,33,13,services,ES,1,0,mobile,0,10,morning,39.62,0.421,5,4898.74,3,0,0
11533,483331,45,11,utilities,DE,1,0,in-store,1,2,night,44.65,0.121,5,4274.13,3,0,0
13849,677621,39,55,electronics,PK,0,0,in-store,1,14,afternoon,119.11,0.362,8,3479.6,22,0,0
1489,237717,42,21,pharmacy,PK,0,0,online,0,1,night,24.52,0.256,7,6848.41,33,0,0
10496,204126,18,74,utilities,IN,1,0,in-store,1,8,morning,8.93,0.189,5,3593.42,1,0,0
26455,888634,33,33,fashion,NG,1,1,in-store,1,0,night,122.47,0.148,4,3903.75,16,0,0
11655,868741,38,1,entertainment,BD,1,1,online,0,10,morning,42.26,0.341,5,2092.74,7,1,1
18380,561531,36,63,restaurants,FR,1,0,mobile,0,5,night,5.26,0.26,10,4307.88,2,0,0
20073,273074,27,27,restaurants,FR,1,0,in-store,1,18,evening,7.14,0.477,7,2498.65,16,0,0
20513,297935,24,42,restaurants,PK,0,0,in-store,1,7,morning,92.48,0.24,3,2895.18,22,0,0
8188,737509,24,7,entertainment,GB,1,0,online,0,22,evening,381.21,0.012,2,2692.05,0,0,0
4780,239883,41,3,services,ES,1,0,online,0,16,afternoon,30.08,0.289,6,5698.09,8,0,0
577,178781,40,23,grocery,US,1,0,in-store,1,11,morning,2.44,0.162,6,5871.01,10,0,0
13777,711561,32,23,electronics,IN,1,0,online,0,2,night,42.33,0.328,5,3740.94,6,0,0
24060,848877,44,5,pharmacy,PK,0,0,in-store,1,6,morning,24.73,0.074,4,4485.36,0,0,0
17292,904660,30,12,restaurants,DE,1,0,mobile,0,10,morning,38.12,0.164,9,3116.51,0,0,0
18339,375536,35,44,grocery,Other,1,0,online,0,5,night,11.76,0.189,5,3892.7,37,0,0
29137,708852,21,4,grocery,PK,0,0,in-store,1,15,afternoon,13.64,0.434,4,3432.5,10,0,0
23196,512269,34,125,restaurants,PK,0,0,in-store,1,19,evening,9.89,0.272,4,4920.27,3,0,0
20221,451595,39,41,electronics,BD,1,1,in-store,1,15,afternoon,218.6,0.152,7,2967.18,25,0,0
16718,462009,18,16,entertainment,Other,1,0,online,0,19,evening,49.76,0.216,6,2085.41,0,0,0
25246,443367,20,36,grocery,FR,1,0,online,0,23,evening,10.05,0.29,10,1606.0,2,0,0
14161,401841,33,37,restaurants,BD,1,1,in-store,1,23,evening,7.97,0.17,3,3750.14,29,0,0
13953,439855,47,3,fashion,ES,1,0,online,0,19,evening,34.9145152000152,0.028,4,3821.09,15,0,0
2178,805290,22,8,restaurants,IN,1,0,mobile,0,1,night,16.86,0.405,11,4103.33,6,0,0
1836,656701,31,10,grocery,PK,0,0,online,0,16,afternoon,7.95,0.256,5,2266.12,1,0,0
25128,421367,33,11,fashion,DE,1,0,in-store,1,3,night,19.58,0.02,6,3061.75,51,0,0
18818,209097,30,5,electronics,PK,0,0,in-store,1,19,evening,43.71,0.107,4,2471.41,46,0,0
14020,342721,44,9,utilities,IN,1,0,in-store,1,3,night,44.51,0.162,3,490.21,9,0,0
7862,550043,38,25,fashion,DE,1,0,in-store,1,9,morning,6.22,0.066,6,2282.71,7,0,0
6593,559158,26,3,others,PK,0,0,online,0,14,afternoon,11.64,0.228,5,3319.14,27,0,0
15395,716798,41,0,fashion,US,1,0,in-store,1,9,morning,14.73,0.143,7,2698.82,9,1,0
13675,412051,43,32,restaurants,GB,1,0,in-store,1,3,night,9.76,0.227,4,2830.18,0,0,0
27246,894415,32,48,restaurants,ES,1,0,online,0,11,morning,9.27,0.273,5,2086.28,4,0,0
14526,174176,21,60,others,PK,0,0,in-store,1,0,night,39.79,0.417,4,1599.7,0,0,0
23556,950357,41,55,restaurants,IN,1,0,mobile,0,5,night,22.84,0.269,2,3561.72,1,0,0
11793,540126,31,43,grocery,BD,1,1,in-store,1,1,night,14.44,0.183,4,3272.96,11,0,0
13967,192889,48,2,restaurants,CN,1,1,online,0,21,evening,180.15,0.267,3,5624.11,6,0,1
17226,527894,58,12,grocery,Other,1,0,in-store,1,18,evening,18.86,0.138,9,3201.89,8,0,0
28779,978531,47,19,entertainment,GB,1,0,online,0,15,afternoon,31.53,0.081,2,2563.86,0,0,0
6204,744894,24,108,services,DE,1,0,online,0,20,evening,32.02,0.464,6,3785.53,0,0,0
818,342804,48,52,restaurants,Other,1,0,in-store,1,10,morning,13.43,0.047,2,1269.94,12,0,0
13341,108625,41,23,grocery,FR,1,0,mobile,0,5,night,13.75,0.152,9,1764.65,9,0,0
2678,903446,21,0,utilities,DE,1,0,in-store,1,0,night,26.23,0.176,15,2211.78,8,1,0
6791,212138,20,15,grocery,US,1,0,online,0,8,morning,54.42,0.395,10,4125.34,41,0,0
6706,193078,41,7,pharmacy,PK,0,0,in-store,1,7,morning,14.32,0.163,6,801.15,1,0,0
2393,323536,31,14,grocery,US,1,0,online,0,22,evening,15.49,0.336,7,2854.8,7,0,0
24344,938147,40,65,travel,IN,1,0,in-store,1,13,afternoon,76.32,0.045,6,1659.17,2,0,0
4374,362093,55,22,pharmacy,GB,1,0,in-store,1,3,night,49.68,0.057,9,967.38,9,0,0
24092,880985,32,33,entertainment,PK,0,0,online,0,2,night,8.4,0.203,5,3180.25,2,0,0
5729,725210,28,11,pharmacy,PK,0,0,online,0,6,morning,38.98,0.203,5,3939.89,7,0,0
8101,807062,47,10,utilities,AE,1,0,online,0,20,evening,80.25,0.222,5,4318.55,6,0,0
3577,762212,21,11,electronics,PK,0,0,in-store,1,4,night,11.62,0.074,3,5015.98,6,0,0
10753,645865,40,25,electronics,GB,1,0,in-store,1,1,night,16.16,0.082,12,2849.9,3,0,0
24257,253552,45,3,restaurants,ES,1,0,online,0,3,night,35.72,0.147,4,3180.65,27,0,0
4517,716410,18,16,restaurants,DE,1,0,in-store,1,8,morning,7.36,0.222,8,2547.82,7,0,0
20815,519508,29,16,restaurants,IN,1,0,in-store,1,22,evening,52.59,0.141,5,1413.86,17,0,0
2797,358503,36,20,electronics,GB,1,0,in-store,1,0,night,91.55,0.176,2,2147.58,9,0,0
21758,207255,37,19,grocery,GB,1,0,in-store,1,9,morning,13.46,0.208,3,1726.81,3,0,0
29984,408151,18,83,restaurants,US,1,0,online,0,14,afternoon,200.17,0.373,1,2339.6,7,0,0
73,356508,24,8,fashion,ES,1,0,online,0,8,morning,100.78,0.171,6,2372.18,2,0,0
9595,366186,46,15,grocery,PK,0,0,in-store,1,5,night,18.33,0.114,7,3637.93,5,0,0
23694,455125,40,25,fashion,CN,1,1,in-store,1,12,afternoon,46.2,0.046,4,2929.98,33,0,0
23403,878839,53,5,restaurants,DE,1,0,in-store,1,23,evening,14.57,0.057,5,3855.51,5,0,0
28035,977112,52,3,pharmacy,GB,1,0,in-store,1,8,morning,12.13,0.135,3,4707.16,31,0,0
10982,148113,35,13,grocery,Other,1,0,in-store,1,11,morning,3.54,0.054,2,5302.26,28,0,0
10100,309124,33,15,grocery,FR,1,0,online,0,18,evening,112.7,0.132,10,4367.98,7,0,0
11439,581127,51,1,entertainment,IN,1,0,in-store,1,14,afternoon,116.79,0.302,7,1194.22,2,1,0
1326,954211,27,9,services,PK,0,0,in-store,1,5,night,53.13,0.377,8,3731.31,5,0,0
22682,883577,39,66,utilities,Other,1,0,in-store,1,12,afternoon,3.5,0.165,2,2502.55,9,0,0
4454,446371,42,16,restaurants,Other,1,0,online,0,5,night,4.7,0.131,4,4798.78,2,0,0
10222,616394,40,5,entertainment,US,1,0,online,0,3,night,40.51,0.445,5,2155.39,10,0,0
20439,504181,34,12,pharmacy,ES,1,0,in-store,1,1,night,5.62,0.156,4,3637.5,8,0,0
16820,765344,25,10,services,PK,0,0,mobile,0,3,night,196.72,0.222,4,3784.01,1,0,0
17904,890243,31,5,utilities,Other,1,0,in-store,1,23,evening,142.46,0.178,4,2360.93,4,0,0
8362,176290,39,1,services,FR,1,0,online,0,20,evening,49.78,0.492,4,1616.63,9,1,0
14963,752619,22,5,grocery,US,1,0,in-store,1,5,night,90.25,0.239,4,2521.95,0,0,0
18531,194266,20,19,grocery,PK,0,0,in-store,1,13,afternoon,3.2,0.342,4,1161.04,29,0,0
15756,422666,25,7,utilities,IN,1,0,in-store,1,14,afternoon,32.24,0.083,5,2966.53,0,0,0
18022,532809,22,25,entertainment,DE,1,0,in-store,1,3,night,268.04,0.066,7,3621.88,1,0,0
28237,256587,31,6,grocery,CN,1,1,in-store,1,11,morning,5.38,0.076,5,2728.93,9,0,0
28993,898526,20,47,electronics,PK,0,0,in-store,1,5,night,155.72,0.275,5,2326.79,9,0,0
19026,686686,58,6,pharmacy,US,1,0,online,0,2,night,10.1,0.297,4,4350.13,1,0,0
10915,187132,49,15,travel,GB,1,0,in-store,1,4,night,25.2,0.194,5,2827.82,6,0,0
29511,490014,32,36,electronics,IN,1,0,online,0,4,night,5.17,0.465,6,1361.16,3,0,0
25469,288996,21,26,pharmacy,DE,1,0,online,0,10,morning,12.19,0.214,4,5228.97,6,0,0
14426,370706,60,3,entertainment,DE,1,0,mobile,0,6,morning,14.8,0.308,5,822.63,4,0,0
26745,229189,45,2,entertainment,IN,1,0,online,0,23,evening,22.24,0.301,5,3544.82,10,0,0
18504,405525,31,12,utilities,FR,1,0,mobile,0,9,morning,14.24,0.349,6,4584.52,17,0,0
15265,637262,38,10,electronics,AE,1,0,in-store,1,11,morning,16.94,0.271,4,50.0,2,0,0
1822,503832,43,53,grocery,FR,1,0,online,0,12,afternoon,197.8,0.145,9,2712.32,9,0,0
23122,113181,41,13,entertainment,PK,0,0,online,0,21,evening,9.26,0.155,10,3422.73,13,0,0
15057,999573,36,24,utilities,CN,1,1,mobile,0,0,night,10.45,0.318,3,2809.17,0,0,0
18460,190450,24,3,utilities,PK,0,0,in-store,1,11,morning,80.06,0.248,8,3467.65,15,0,0
12910,379934,52,8,entertainment,GB,1,0,in-store,1,6,morning,29.35,0.347,6,3428.26,11,0,0
8175,395830,33,2,grocery,US,1,0,online,0,15,afternoon,20.04,0.168,5,1502.27,6,0,0
3498,560385,40,8,restaurants,US,1,0,online,0,19,evening,2.32,0.358,5,2548.14,1,0,0
24169,471735,51,54,utilities,IN,1,0,in-store,1,4,night,72.3,0.463,3,4147.51,1,0,0
2726,334565,51,1,grocery,Other,1,0,mobile,0,13,afternoon,49.55,0.287,2,1897.55,15,1,0
8957,955953,30,7,grocery,PK,0,0,online,0,22,evening,3.53,0.0,7,2730.3,33,0,0
20092,751729,47,77,electronics,PK,0,0,online,0,11,morning,52.34,0.18,6,1787.53,0,0,0
15206,156947,29,45,grocery,IN,1,0,online,0,11,morning,3.63,0.174,9,3377.05,3,0,0
23532,934151,34,18,services,PK,0,0,in-store,1,13,afternoon,11.78,0.069,5,2997.51,10,0,0
24920,265600,23,23,grocery,Other,1,0,mobile,0,10,morning,23.14,0.254,4,1413.13,4,0,0
5087,645932,45,35,services,FR,1,0,online,0,16,afternoon,9.03,0.224,4,2398.14,8,0,0
20319,964093,38,7,services,PK,0,0,in-store,1,4,night,3.99,0.226,3,308.31,1,0,0
7807,647571,43,90,electronics,PK,0,0,in-store,1,19,evening,62.35,0.246,2,3716.11,1,0,0
20155,187995,33,14,entertainment,NG,1,1,mobile,0,21,evening,26.26,0.086,3,3965.08,10,0,0
9623,541758,46,28,restaurants,GB,1,0,in-store,1,23,evening,2.19,0.043,7,3400.37,33,0,0
2610,855801,30,19,restaurants,CN,1,1,online,0,7,morning,28.44,0.215,4,1823.37,1,0,0
6339,432597,43,14,fashion,IN,1,0,online,0,14,afternoon,26.19,0.122,5,3259.25,20,0,0
25271,312823,35,19,restaurants,US,1,0,mobile,0,1,night,9.67,0.078,7,2579.83,7,0,0
12359,278168,24,32,electronics,AE,1,0,online,0,18,evening,41.33,0.123,3,3014.84,4,0,0
24556,109013,18,4,pharmacy,IN,1,0,online,0,20,evening,31.34,0.0,5,4560.3,0,0,0
17197,570098,25,27,grocery,PK,0,0,in-store,1,19,evening,27.5,0.322,7,3728.01,23,0,0
15466,326812,19,38,pharmacy,NG,1,1,in-store,1,7,morning,7.82,0.15,6,5045.75,8,0,0
3573,450808,24,17,electronics,FR,1,0,in-store,1,1,night,77.92,0.306,6,3808.59,0,0,0
28055,242624,20,57,restaurants,GB,1,0,in-store,1,5,night,2.2,0.0,7,6090.48,0,0,0
21913,911531,41,111,travel,DE,1,0,mobile,0,0,night,65.4,0.314,4,3047.22,0,0,0
6748,156635,21,48,fashion,PK,0,0,online,0,16,afternoon,12.3,0.036,4,2963.37,3,0,0
11757,884366,26,2,travel,Other,1,0,online,0,7,morning,4.96,0.217,5,2699.87,0,0,0
4488,879128,33,0,grocery,PK,0,0,online,0,13,afternoon,5.45,0.146,4,1717.02,0,1,0
9263,573196,36,46,fashion,PK,0,0,online,0,13,afternoon,33.57,0.052,4,3354.16,7,0,0
18476,477625,59,28,grocery,GB,1,0,online,0,12,afternoon,64.23,0.108,1,2847.57,10,0,0
18905,231458,32,42,electronics,GB,1,0,online,0,2,night,22.61,0.216,3,1476.68,3,0,0
16322,404893,49,50,entertainment,GB,1,0,online,0,9,morning,5.57,0.061,3,2084.13,13,0,0
712,151934,35,11,entertainment,IN,1,0,in-store,1,3,night,6.0,0.074,4,4132.59,25,0,0
725,861315,18,38,grocery,US,1,0,in-store,1,15,afternoon,16.13,0.122,4,798.3,27,0,0
26796,576673,27,66,restaurants,DE,1,0,online,0,13,afternoon,15.46,0.06,2,4401.23,8,0,0
28685,144494,62,3,others,GB,1,0,in-store,1,21,evening,43.08,0.247,1,4209.41,4,0,0
10481,844990,34,43,others,GB,1,0,mobile,0,9,morning,78.64,0.103,3,2010.62,1,0,0
3435,905113,45,12,restaurants,IN,1,0,online,0,18,evening,45.18,0.074,8,3556.78,3,0,0
12680,421516,29,7,services,US,1,0,online,0,0,night,17.66,0.327,2,4057.73,4,0,0
4463,505453,26,11,grocery,US,1,0,online,0,6,morning,3.95,0.321,5,3358.93,11,0,0
