Age,Experience_Years,Education_Level,Department,Working_Hours_Per_Week,Remote_Work_Ratio,Training_Hours,Certifications,Gender,Region,High_Performance
43,2,High School,Sales,42,0.03,71,9,Male,West,0
23,5,High School,Sales,42,0.29,89,1,Male,West,0
47,15,Masters,IT,59,0.8,61,8,Female,North,1
34,19,Bachelors,Operations,46,0.34,94,9,Male,West,1
20,5,High School,R&D,32,0.72,25,5,Male,South,0
22,11,Masters,Operations,30,0.03,67,9,Male,South,0
33,2,High School,Sales,34,0.56,18,3,Male,South,0
57,22,High School,Sales,38,0.99,94,6,Female,North,1
20,17,Bachelors,Finance,55,0.71,35,8,Female,North,1
57,20,Bachelors,Operations,40,0.7,51,2,Male,East,1
57,2,High School,R&D,41,0.48,81,2,Male,South,0
40,4,PhD,IT,55,0.28,70,1,Male,South,0
48,18,High School,Operations,58,0.41,58,6,Female,North,1
24,24,PhD,HR,41,0.51,49,2,Female,West,0
29,23,Bachelors,Operations,35,0.71,76,6,Male,South,1
47,29,High School,IT,41,0.16,92,0,Male,West,0
40,17,High School,Operations,32,0.37,18,4,Female,South,0
26,7,High School,R&D,38,0.86,46,8,Male,West,0
22,29,Masters,IT,37,0.01,97,6,Male,East,1
39,23,Masters,Finance,51,0.82,93,9,Female,East,1
38,9,Bachelors,Sales,45,0.05,56,1,Female,North,0
54,18,High School,R&D,52,0.78,76,9,Female,West,1
23,9,High School,R&D,46,0.99,5,9,Female,East,0
24,20,PhD,Finance,45,0.75,56,5,Male,South,1
20,1,Masters,Sales,37,0.53,39,6,Male,South,0
23,9,Bachelors,Finance,54,0.13,17,9,Female,West,0
31,21,Bachelors,Finance,38,0.06,2,0,Female,West,0
46,17,High School,Sales,47,0.4,70,8,Male,East,0
42,3,High School,IT,50,0.41,22,4,Female,East,0
44,2,Masters,HR,57,0.23,40,3,Male,West,0
40,16,PhD,Sales,51,0.4,42,4,Male,East,0
43,23,Masters,IT,34,0.29,72,3,Male,East,0
44,23,Bachelors,IT,42,0.06,33,2,Female,East,0
51,16,Masters,IT,56,0.45,48,8,Female,North,1
51,27,Masters,R&D,52,0.48,85,3,Male,West,1
24,21,Bachelors,Operations,44,0.7,89,2,Female,North,1
55,11,Bachelors,Sales,36,0.55,5,9,Male,West,0
58,16,Bachelors,Sales,43,0.9,72,3,Female,North,1
35,12,High School,Finance,36,0.35,78,5,Female,East,0
52,8,PhD,Sales,37,0.22,4,7,Male,East,0
40,0,High School,IT,48,0.07,25,0,Female,South,0
28,14,Masters,HR,36,0.39,77,3,Male,East,0
25,18,PhD,HR,32,0.05,98,8,Male,East,1
54,8,Masters,Finance,40,0.48,81,5,Female,North,0
58,16,Masters,Sales,46,0.89,57,1,Male,East,1
41,14,High School,HR,49,0.54,68,4,Female,East,0
24,1,PhD,Sales,38,0.66,95,3,Male,West,0
42,3,High School,Finance,44,0.88,40,3,Female,West,0
36,6,Bachelors,Sales,34,0.13,12,5,Female,North,0
31,7,Bachelors,Finance,51,0.55,30,6,Female,North,0
42,0,High School,Operations,30,0.36,12,1,Male,South,0
35,0,High School,HR,33,0.59,1,3,Male,North,0
22,4,High School,Finance,53,0.13,84,7,Male,East,0
49,7,Masters,Finance,33,0.36,25,0,Female,East,0
41,0,PhD,Finance,58,0.71,74,7,Female,West,1
28,2,PhD,Finance,35,0.57,61,0,Male,West,0
48,21,Bachelors,Finance,55,0.74,56,8,Female,East,1
56,28,PhD,Finance,42,0.45,96,1,Female,North,1
42,16,PhD,Sales,34,0.17,17,5,Male,East,0
32,29,PhD,R&D,59,0.23,70,3,Male,North,1
51,2,Masters,IT,46,0.77,64,8,Male,North,1
42,27,Bachelors,Finance,48,0.35,7,6,Male,West,1
36,0,High School,IT,47,0.41,77,3,Male,North,0
59,3,PhD,Operations,52,0.83,57,5,Female,South,0
40,8,PhD,R&D,40,0.22,91,2,Female,West,0
21,12,Masters,Operations,50,0.81,77,7,Male,East,1
56,4,Bachelors,HR,52,0.12,33,6,Female,South,0
25,13,PhD,Finance,55,0.15,62,8,Male,South,0
37,18,Masters,R&D,59,0.36,12,5,Female,North,0
49,25,High School,HR,43,0.82,0,6,Female,East,1
41,22,Bachelors,HR,38,0.72,51,9,Male,East,1
52,13,PhD,HR,51,0.76,66,9,Female,East,1
49,21,High School,HR,58,0.19,33,0,Male,East,0
36,26,PhD,Sales,50,0.98,78,0,Male,South,1
51,24,Bachelors,Finance,57,0.1,44,7,Male,North,1
33,3,Masters,Sales,38,0.11,88,5,Female,East,0
29,3,PhD,HR,30,0.36,5,9,Female,East,0
55,8,Bachelors,Finance,34,0.53,86,5,Male,South,0
53,1,Masters,Operations,55,0.75,54,6,Female,West,0
28,9,High School,Sales,55,0.66,52,2,Male,North,1
47,17,PhD,Operations,56,0.89,5,0,Male,East,0
30,24,High School,Finance,44,0.6,3,6,Female,West,0
33,6,PhD,R&D,49,0.07,9,0,Female,South,0
58,20,Bachelors,HR,35,0.47,37,7,Female,East,1
38,13,High School,Finance,51,0.77,62,4,Female,West,0
34,20,PhD,HR,57,0.48,21,9,Male,East,1
47,24,Bachelors,Operations,56,0.13,38,8,Male,North,1
43,28,PhD,Finance,56,0.7,88,1,Male,East,1
27,14,Masters,Finance,40,0.73,38,8,Male,North,1
28,9,Bachelors,Finance,30,0.76,70,3,Male,West,0
52,4,Bachelors,Sales,40,0.34,91,3,Male,East,0
52,24,PhD,IT,38,0.68,2,6,Female,South,0
38,7,Bachelors,R&D,46,0.74,52,9,Male,East,1
22,21,High School,Sales,50,0.39,85,7,Female,West,1
29,20,PhD,Operations,33,0.42,1,2,Male,North,0
59,28,Masters,HR,35,0.49,65,3,Male,East,1
20,4,Bachelors,Operations,55,0.61,57,6,Male,South,0
48,4,Masters,Finance,38,0.3,37,7,Female,South,0
53,13,High School,IT,57,0.16,68,2,Female,South,0
32,0,Bachelors,Finance,57,0.25,4,2,Female,South,0
20,26,Bachelors,Sales,57,0.53,34,4,Male,West,1
53,4,PhD,HR,53,0.75,61,9,Female,South,1
48,18,Masters,R&D,48,0.87,20,0,Female,South,0
32,21,PhD,Operations,54,0.9,88,4,Female,North,1
48,24,Masters,Sales,40,0.57,91,0,Male,North,0
58,11,PhD,IT,59,0.86,52,4,Male,West,1
43,14,Masters,Sales,35,0.26,13,2,Female,East,0
45,2,PhD,Sales,48,0.44,79,8,Male,South,1
36,0,Bachelors,IT,58,0.22,27,7,Male,North,0
26,23,Bachelors,Operations,52,0.14,58,7,Female,East,1
32,11,Masters,HR,48,0.67,58,9,Female,South,1
24,12,PhD,Sales,57,0.24,28,8,Female,North,0
45,29,Masters,Finance,55,0.57,99,5,Male,East,1
22,13,PhD,Operations,44,0.07,22,1,Female,North,0
26,24,Masters,Operations,48,0.17,9,8,Male,East,0
58,9,High School,R&D,33,0.31,91,4,Male,North,0
20,19,Bachelors,R&D,40,0.4,64,7,Female,South,0
36,25,Masters,IT,36,0.25,5,3,Female,North,0
44,13,High School,Operations,40,0.72,74,2,Male,West,1
22,13,Bachelors,R&D,35,0.06,38,1,Female,West,0
34,12,High School,Finance,40,0.56,58,9,Female,North,0
48,20,PhD,Operations,59,0.03,4,8,Male,North,0
51,2,PhD,HR,37,0.91,86,6,Female,South,0
45,29,PhD,IT,48,0.63,86,0,Male,North,1
35,28,Masters,Finance,47,0.68,62,9,Male,South,1
44,23,High School,HR,31,0.7,76,7,Female,North,1
47,18,High School,IT,34,0.54,54,6,Male,East,0
28,19,PhD,IT,44,0.11,48,6,Male,North,0
20,9,Masters,HR,56,0.42,91,5,Female,South,1
48,11,PhD,Operations,41,0.75,38,4,Male,North,0
41,22,Masters,Finance,30,0.98,5,6,Female,South,0
35,1,Bachelors,Finance,44,0.31,89,7,Male,South,0
26,0,High School,Sales,58,0.64,5,4,Male,West,0
33,3,Masters,Sales,44,0.98,31,2,Male,South,0
48,7,PhD,IT,49,0.57,74,1,Female,East,0
38,16,Masters,Sales,58,0.8,39,2,Female,East,0
38,25,Masters,Finance,38,0.59,3,5,Male,West,0
21,13,Bachelors,Finance,46,0.43,19,4,Female,South,0
34,13,PhD,Sales,30,0.68,45,2,Male,South,0
22,18,High School,Sales,57,0.86,62,2,Male,North,1
30,3,Masters,R&D,50,0.78,90,8,Male,South,1
49,19,PhD,R&D,43,0.88,44,3,Male,South,1
59,15,High School,IT,30,0.95,80,5,Male,West,1
37,18,Masters,Finance,44,0.75,36,6,Male,West,1
21,18,Masters,R&D,52,0.84,31,3,Female,West,1
51,12,PhD,Operations,57,0.26,64,4,Female,West,1
27,6,High School,Finance,48,0.16,23,1,Female,North,0
41,23,High School,IT,35,0.39,11,1,Male,South,0
25,13,Bachelors,HR,59,0.31,10,5,Male,North,0
31,28,Bachelors,R&D,56,0.41,76,8,Male,South,1
59,9,PhD,Sales,41,0.14,32,9,Female,North,0
55,13,High School,HR,56,0.42,77,3,Female,East,1
34,19,Masters,Sales,40,0.82,98,4,Female,West,1
47,10,PhD,Sales,52,0.05,44,5,Female,West,0
37,10,Bachelors,Operations,54,0.25,81,4,Male,East,1
21,14,PhD,Operations,42,0.4,10,3,Male,East,0
32,7,High School,Sales,49,0.58,73,8,Female,East,1
34,23,PhD,Finance,30,0.44,52,3,Male,West,0
39,21,Bachelors,IT,59,0.03,17,1,Male,South,0
48,16,High School,IT,39,0.64,15,3,Male,West,0
48,22,Masters,Sales,58,0.71,93,2,Female,West,1
22,22,Bachelors,IT,37,0.11,6,7,Male,South,0
38,20,Bachelors,IT,39,0.01,36,9,Male,South,0
22,5,Bachelors,Finance,59,0.55,73,0,Male,North,1
33,13,PhD,R&D,46,0.87,37,2,Male,North,1
59,8,Bachelors,Finance,58,0.75,29,1,Male,East,0
23,2,PhD,Sales,42,0.5,71,5,Male,West,0
30,11,PhD,R&D,38,0.35,17,4,Female,East,0
50,3,High School,IT,42,0.03,1,3,Female,East,0
51,24,High School,Sales,49,0.78,25,9,Female,West,0
46,14,Bachelors,Finance,57,0.23,99,1,Male,South,1
49,12,PhD,IT,44,0.99,98,7,Male,West,1
21,25,Masters,Finance,54,0.07,59,3,Male,North,1
28,29,PhD,HR,50,0.89,62,2,Male,East,1
47,27,High School,R&D,38,0.25,46,8,Male,North,1
50,17,High School,IT,42,0.9,88,1,Female,West,1
53,13,PhD,HR,50,0.44,14,8,Male,East,0
34,12,PhD,HR,42,0.23,59,7,Female,South,0
44,8,PhD,Finance,42,0.11,24,4,Female,South,0
55,4,Masters,Finance,41,0.13,99,9,Male,South,0
27,18,PhD,Operations,45,0.94,65,0,Male,West,1
28,7,Bachelors,R&D,44,0.28,99,6,Female,South,1
56,12,Bachelors,IT,58,0.97,9,0,Female,North,0
58,8,High School,R&D,50,0.83,55,7,Male,South,1
51,16,Masters,Operations,34,0.74,84,6,Female,East,0
36,4,Masters,R&D,32,0.72,63,9,Female,East,0
54,29,High School,Sales,57,0.89,70,5,Male,West,1
56,8,Bachelors,Sales,59,0.23,1,4,Female,South,0
38,10,Bachelors,R&D,33,0.9,33,2,Female,East,0
48,1,Masters,Finance,46,0.45,58,8,Female,West,0
26,12,PhD,Sales,52,0.75,77,9,Male,East,1
47,0,PhD,HR,37,0.79,23,2,Female,North,0
28,7,Masters,R&D,33,0.84,91,3,Male,South,0
47,14,Masters,Sales,56,0.45,89,5,Male,North,1
25,21,Masters,Operations,43,0.25,1,7,Female,South,0
48,29,Masters,IT,57,0.87,95,8,Male,West,1
36,29,Masters,Finance,40,0.06,28,5,Male,North,0
35,1,Masters,IT,57,0.58,83,3,Male,North,0
42,2,Masters,Finance,56,0.77,6,0,Male,East,0
50,20,Masters,R&D,49,0.88,38,0,Male,East,0
22,16,PhD,Sales,38,0.12,0,4,Male,South,0
40,17,High School,Sales,30,0.47,2,0,Female,East,0
45,26,Bachelors,Finance,40,0.69,50,4,Male,North,0
55,27,High School,IT,58,0.91,13,0,Male,South,1
56,16,High School,HR,33,0.63,8,9,Male,West,0
41,29,Masters,Finance,53,0.24,64,8,Male,North,1
31,13,Masters,R&D,49,0.14,34,8,Male,West,0
32,10,Masters,HR,38,0.41,29,2,Female,South,0
30,22,High School,Operations,45,0.17,99,9,Male,West,1
35,22,PhD,Finance,54,0.7,29,2,Male,North,1
27,25,Masters,Finance,51,0.53,59,7,Female,South,1
59,13,Masters,HR,48,0.24,80,1,Female,North,1
59,4,Bachelors,R&D,31,0.62,3,1,Male,South,0
21,25,PhD,HR,37,0.09,63,3,Female,South,1
49,5,Masters,R&D,50,0.63,55,0,Male,North,0
49,28,PhD,Sales,40,0.67,25,6,Male,North,1
31,18,Bachelors,IT,42,0.02,69,4,Female,West,0
29,10,High School,R&D,56,0.67,88,2,Male,North,1
30,1,Bachelors,Sales,49,0.32,48,2,Female,South,0
34,9,PhD,Sales,44,0.05,82,5,Male,South,0
35,12,Masters,HR,45,0.43,98,0,Female,East,0
36,24,Masters,R&D,56,0.36,82,4,Female,South,1
45,1,Bachelors,Finance,34,0.7,69,8,Male,South,0
21,13,Bachelors,Finance,45,0.69,9,5,Female,North,0
31,16,PhD,HR,55,0.43,81,3,Female,North,1
45,8,PhD,Finance,33,0.66,46,2,Male,East,0
42,7,PhD,R&D,35,0.86,42,6,Male,East,0
37,7,Masters,IT,58,0.06,84,5,Male,South,1
51,6,Bachelors,Operations,55,0.15,27,0,Male,West,0
57,24,PhD,R&D,37,0.47,33,5,Male,South,0
22,26,Bachelors,Finance,59,0.84,74,5,Female,North,1
57,15,Masters,Finance,33,0.51,48,0,Male,East,0
22,18,High School,Sales,38,0.18,87,2,Female,North,0
49,23,PhD,R&D,34,0.95,38,5,Male,North,1
20,16,High School,HR,49,0.22,91,4,Female,East,1
49,0,Masters,R&D,59,0.83,90,8,Female,South,1
51,26,Bachelors,Finance,47,1.0,77,0,Female,East,1
47,12,High School,R&D,45,0.61,86,4,Female,North,0
40,15,Bachelors,HR,52,0.19,53,2,Female,North,1
32,5,PhD,Sales,33,0.5,46,8,Female,East,0
46,14,PhD,IT,36,0.68,82,4,Male,East,0
55,11,Masters,Operations,54,0.14,0,6,Female,East,0
26,23,PhD,R&D,43,0.98,29,8,Male,North,1
41,7,Bachelors,IT,57,0.96,4,1,Male,East,0
29,25,PhD,Operations,37,0.51,99,9,Female,South,1
58,0,High School,IT,38,0.82,11,3,Female,North,0
34,10,Bachelors,R&D,58,0.99,57,0,Female,North,1
34,14,PhD,Operations,33,0.67,75,3,Male,East,0
23,0,High School,IT,56,0.59,12,8,Female,East,0
51,24,Bachelors,HR,39,0.61,65,6,Male,South,1
42,15,High School,Operations,32,0.53,70,7,Female,West,0
25,24,Bachelors,HR,40,0.9,49,0,Female,West,0
43,6,High School,Sales,57,0.14,56,2,Male,South,0
39,0,High School,R&D,44,0.48,68,3,Male,North,0
56,28,PhD,Finance,44,0.02,47,1,Male,West,0
39,25,Masters,Sales,47,0.89,70,5,Male,North,1
31,1,PhD,Sales,58,0.31,91,7,Male,East,0
52,7,Bachelors,Operations,31,0.47,81,1,Female,North,0
47,23,High School,Operations,59,0.64,21,6,Male,West,1
27,10,Bachelors,Sales,53,0.12,17,4,Male,South,0
20,12,PhD,IT,38,0.75,96,8,Male,East,1
56,4,Bachelors,Finance,43,0.51,22,0,Male,North,0
41,17,PhD,R&D,35,0.07,28,2,Male,West,0
25,18,PhD,HR,49,0.15,48,7,Female,South,1
40,20,Masters,HR,56,0.59,1,5,Male,East,1
51,2,PhD,IT,34,0.43,60,0,Female,West,0
54,25,High School,Finance,57,0.91,10,1,Male,North,1
34,0,PhD,IT,34,0.67,28,1,Female,South,0
24,29,PhD,HR,34,0.6,22,6,Female,East,0
25,21,High School,IT,30,0.72,68,3,Male,South,0
44,29,PhD,Operations,44,0.51,60,6,Male,North,1
59,4,Bachelors,HR,39,0.48,97,3,Female,East,0
48,18,Masters,Operations,33,0.98,75,4,Female,West,1
26,8,High School,R&D,58,0.9,9,8,Female,North,0
59,25,High School,R&D,31,0.18,67,5,Male,East,0
32,23,Bachelors,R&D,43,0.2,30,7,Male,West,0
57,6,High School,Finance,35,0.26,42,1,Female,West,0
37,11,Bachelors,Operations,43,0.73,11,1,Female,East,0
21,13,High School,IT,40,0.94,60,4,Female,East,1
27,28,PhD,R&D,54,0.13,6,8,Female,South,0
30,15,High School,Finance,30,1.0,48,9,Female,West,1
52,12,Masters,Sales,47,0.32,57,6,Female,West,0
57,26,High School,R&D,32,0.34,75,9,Male,East,1
46,17,High School,Finance,55,0.53,98,1,Male,East,1
39,29,Masters,R&D,54,0.1,87,7,Male,South,1
31,9,High School,Sales,42,0.92,73,9,Female,North,1
50,20,Bachelors,Sales,40,0.02,42,5,Female,West,0
46,20,Bachelors,R&D,34,0.01,18,4,Male,South,0
51,5,Masters,Finance,34,0.97,44,6,Male,North,0
29,21,PhD,Sales,35,0.4,39,9,Female,West,0
22,2,High School,Operations,41,0.25,48,1,Female,South,0
46,26,Masters,R&D,34,0.28,70,1,Female,East,0
54,3,Masters,Operations,30,0.49,71,1,Male,North,0
50,0,High School,Finance,38,0.89,5,4,Female,North,0
34,10,PhD,Sales,56,0.75,28,8,Male,South,0
35,16,High School,IT,33,0.17,86,7,Female,North,0
32,4,High School,Finance,39,0.34,26,3,Female,North,0
54,11,Masters,Sales,50,0.42,17,0,Female,South,0
30,19,PhD,R&D,42,0.99,27,4,Female,East,1
40,22,Masters,Sales,44,0.78,80,4,Female,West,1
30,6,PhD,R&D,36,0.49,44,9,Male,East,0
49,3,PhD,Sales,33,0.25,73,5,Male,South,0
54,25,Masters,IT,48,0.16,30,9,Female,South,0
41,29,PhD,Operations,40,0.17,4,1,Female,West,0
57,15,High School,HR,57,0.33,82,1,Female,South,0
50,14,Masters,R&D,44,0.53,47,2,Female,North,1
33,13,Masters,IT,38,0.17,57,5,Female,East,0
43,28,High School,HR,51,0.74,29,9,Male,North,1
51,1,PhD,R&D,51,0.94,78,2,Female,North,0
55,9,PhD,Operations,32,0.53,31,3,Female,South,0
51,19,PhD,Sales,37,0.37,61,8,Male,West,0
34,23,High School,HR,35,0.7,21,7,Male,East,0
54,1,Masters,HR,40,0.69,30,8,Male,North,0
22,4,Bachelors,R&D,51,0.82,6,7,Female,North,0
35,12,Masters,IT,43,0.93,38,0,Female,North,0
24,22,Bachelors,Operations,50,0.34,23,9,Male,North,1
40,9,Masters,Finance,30,0.13,61,9,Female,East,0
29,21,Bachelors,R&D,54,0.91,15,7,Female,West,0
38,12,High School,HR,33,0.18,26,5,Female,West,0
44,13,PhD,IT,56,0.35,86,6,Male,North,1
23,24,High School,Sales,41,0.42,55,6,Female,West,1
48,17,PhD,Operations,58,0.86,34,8,Female,West,1
38,19,Masters,Sales,47,0.58,12,1,Male,North,0
21,22,High School,Sales,57,0.6,34,7,Male,East,1
29,27,Masters,Finance,54,0.77,88,9,Male,West,1
44,7,PhD,HR,41,1.0,33,8,Male,West,0
39,4,Masters,Finance,37,0.96,59,6,Male,West,1
38,20,High School,IT,41,0.13,86,7,Female,South,1
42,19,Bachelors,Finance,54,0.98,35,1,Male,North,0
43,24,PhD,IT,40,0.72,4,5,Male,East,0
30,11,Masters,HR,50,0.64,46,5,Male,West,0
53,15,Bachelors,HR,56,0.4,14,3,Female,West,0
47,25,Bachelors,Finance,51,0.99,67,3,Male,South,1
24,19,High School,Sales,46,0.32,78,7,Male,North,1
24,18,Masters,Finance,59,0.95,67,4,Female,North,1
40,24,High School,Operations,30,0.36,67,0,Female,West,1
31,6,Masters,HR,30,0.14,26,0,Female,South,0
23,24,Bachelors,Operations,50,0.63,84,8,Male,West,1
39,3,Masters,Operations,56,0.88,65,8,Female,East,0
57,18,PhD,Operations,35,0.95,95,3,Male,West,1
44,9,Bachelors,Sales,48,0.82,19,3,Female,North,0
33,7,PhD,R&D,32,0.4,15,7,Female,West,0
30,15,High School,HR,38,0.78,14,2,Female,East,0
51,3,PhD,HR,55,0.02,74,5,Female,North,0
30,9,High School,R&D,59,0.18,92,7,Female,West,1
37,18,High School,HR,35,0.57,97,4,Female,South,0
46,15,PhD,R&D,57,0.28,9,4,Female,South,0
37,11,Masters,R&D,44,0.67,29,9,Female,West,0
42,19,PhD,Finance,53,0.69,25,2,Male,North,0
30,1,Masters,IT,41,0.62,1,9,Female,South,0
40,27,High School,HR,46,0.71,67,8,Male,North,1
24,10,PhD,Sales,30,0.31,56,2,Female,North,0
42,19,PhD,Sales,54,0.22,75,6,Female,North,1
44,22,Masters,IT,39,0.01,32,2,Male,South,0
29,12,PhD,Finance,42,0.66,15,3,Male,West,0
41,2,PhD,Sales,58,0.59,1,3,Male,South,0
38,16,Masters,IT,38,0.33,88,3,Male,South,0
20,9,Masters,Sales,30,0.35,38,1,Male,West,0
26,7,Bachelors,IT,39,0.21,24,3,Male,South,0
23,5,Masters,Sales,31,0.34,68,1,Female,West,0
20,13,High School,Finance,33,0.3,4,3,Female,North,0
34,18,High School,Finance,55,0.97,46,4,Female,South,1
59,23,Masters,R&D,38,0.5,10,3,Male,South,0
31,21,Bachelors,Sales,34,0.58,71,2,Female,North,0
41,0,Bachelors,R&D,45,0.02,50,5,Male,East,0
41,24,PhD,R&D,36,0.83,52,9,Male,West,1
36,10,Bachelors,Sales,48,0.76,77,3,Female,West,1
48,24,High School,Operations,47,0.51,95,7,Female,East,1
33,24,High School,HR,56,0.78,53,7,Male,South,1
39,13,Masters,Finance,36,0.16,26,7,Male,South,0
52,12,Masters,Sales,38,0.45,21,9,Female,North,0
34,11,PhD,R&D,51,0.24,88,7,Male,North,1
31,21,Masters,HR,33,0.59,37,4,Male,West,1
59,5,Bachelors,Sales,38,0.62,19,5,Male,East,0
39,28,PhD,HR,39,0.99,55,3,Male,West,1
49,3,Masters,HR,35,0.02,76,7,Female,East,0
57,23,Masters,Finance,59,0.36,65,2,Male,North,1
22,8,Masters,Operations,49,0.95,60,1,Female,North,0
47,27,Masters,IT,33,0.97,99,9,Male,North,1
45,6,Masters,Sales,34,0.57,88,8,Female,South,0
49,6,High School,HR,38,0.57,34,5,Male,West,0
32,12,PhD,Operations,37,0.42,19,6,Male,North,0
32,1,High School,HR,30,0.21,19,0,Female,North,0
21,1,PhD,Sales,32,0.07,86,3,Male,West,0
56,27,Bachelors,IT,58,0.38,69,0,Female,South,1
57,14,Bachelors,Finance,44,0.35,68,4,Female,West,0
21,25,Bachelors,IT,32,0.55,35,8,Female,West,1
55,15,PhD,Finance,55,0.35,89,4,Male,South,1
45,26,High School,HR,48,0.43,42,9,Female,West,1
30,1,High School,Operations,48,0.61,27,7,Male,South,0
27,19,Masters,Finance,41,0.71,60,3,Female,East,0
59,24,PhD,HR,32,0.01,81,8,Male,South,1
41,4,Bachelors,R&D,45,0.21,47,3,Male,West,0
39,1,PhD,Sales,57,0.19,25,5,Female,West,0
27,19,Masters,Sales,47,0.42,17,8,Male,West,0
48,6,High School,Operations,44,0.08,51,3,Male,South,0
59,4,Masters,Operations,48,0.9,95,8,Female,South,1
45,10,Masters,Sales,34,0.42,94,2,Female,South,0
49,7,Masters,Sales,55,0.83,31,7,Female,North,0
36,16,Masters,Finance,52,0.92,85,1,Male,North,1
39,13,High School,Operations,33,0.2,47,5,Male,West,0
35,28,High School,Sales,42,0.5,32,4,Male,West,1
26,29,High School,R&D,55,0.97,68,9,Male,East,1
35,4,High School,Finance,30,0.82,7,9,Female,South,0
46,3,Bachelors,HR,52,0.04,77,4,Male,West,0
42,2,PhD,Operations,30,0.97,88,2,Male,East,0
43,6,Bachelors,Operations,55,0.02,80,4,Male,South,0
28,25,Masters,Sales,36,0.03,74,3,Female,South,0
54,10,Masters,Sales,47,0.64,74,0,Female,East,1
39,0,Masters,Sales,40,0.63,96,5,Female,East,1
56,21,Masters,R&D,48,0.83,79,1,Male,South,1
36,23,Bachelors,Sales,52,0.3,2,0,Male,West,0
50,17,High School,IT,31,0.48,21,2,Male,West,0
27,21,Masters,Sales,50,0.85,93,9,Female,East,1
34,26,Bachelors,HR,41,0.76,64,0,Female,West,1
50,0,Bachelors,Sales,45,0.42,71,3,Male,South,0
49,28,Masters,Sales,31,0.85,64,8,Male,South,1
39,15,Masters,HR,46,0.48,8,7,Female,East,0
58,12,Bachelors,R&D,40,0.53,80,4,Female,South,1
31,5,PhD,Finance,40,0.59,92,5,Male,East,1
36,5,Bachelors,HR,36,0.37,68,0,Male,North,0
49,20,PhD,Operations,37,0.29,85,1,Male,East,0
48,22,Masters,HR,30,0.68,97,6,Male,East,1
38,13,High School,Operations,58,0.16,23,5,Male,South,0
30,4,High School,IT,51,0.5,91,4,Male,West,1
53,29,PhD,HR,55,0.32,93,5,Male,East,1
26,7,Masters,Finance,36,0.38,49,9,Female,South,0
53,17,Masters,IT,42,0.46,38,9,Female,North,1
39,5,PhD,Sales,50,0.2,42,9,Male,East,0
57,4,High School,Finance,31,0.49,52,5,Male,South,0
43,9,Bachelors,HR,34,0.73,30,2,Male,East,0
29,17,PhD,HR,37,0.23,39,2,Male,East,0
51,26,Masters,Finance,46,0.85,78,7,Male,West,1
34,12,Masters,Sales,51,0.43,24,9,Male,North,1
56,22,High School,Sales,51,0.75,77,4,Male,South,1
39,19,PhD,IT,44,0.68,20,5,Female,South,0
22,5,PhD,Finance,55,0.41,23,9,Female,West,0
56,20,PhD,Operations,52,0.81,21,4,Male,South,0
59,3,Masters,Finance,32,0.03,19,8,Male,West,0
27,12,Bachelors,Sales,31,0.26,10,7,Male,West,0
59,17,PhD,R&D,51,0.01,39,2,Female,South,0
42,12,Bachelors,Sales,56,0.79,43,1,Female,East,1
59,12,Masters,IT,33,0.13,95,8,Male,North,1
30,6,Bachelors,Finance,55,0.41,78,6,Male,North,0
27,4,Bachelors,HR,40,0.61,6,0,Female,West,0
48,28,Bachelors,Operations,34,0.97,84,6,Female,South,1
49,2,Masters,Finance,49,1.0,45,6,Female,West,0
29,5,Masters,R&D,47,0.87,68,3,Female,North,0
58,7,Masters,Operations,32,0.54,74,1,Female,East,0
47,26,Bachelors,Finance,44,0.13,60,3,Female,North,1
55,25,High School,Sales,34,0.36,92,2,Male,North,1
32,25,High School,R&D,32,0.87,41,6,Male,West,0
51,11,High School,Operations,44,0.96,73,9,Female,West,1
55,1,Bachelors,Finance,31,0.66,55,3,Male,West,0
56,10,High School,HR,38,0.81,43,1,Male,North,0
45,25,Masters,R&D,36,0.8,36,5,Male,North,1
41,27,Bachelors,Sales,45,0.96,32,3,Female,West,1
23,19,PhD,HR,53,0.81,91,1,Male,North,1
50,2,High School,IT,37,0.36,51,5,Male,North,0
37,22,Bachelors,IT,54,0.48,35,7,Female,West,1
57,9,PhD,IT,55,0.24,15,1,Male,West,0
43,7,Bachelors,Sales,50,0.16,28,5,Male,South,0
42,7,PhD,HR,41,0.35,6,4,Male,West,0
41,13,Masters,Finance,48,0.67,75,2,Female,North,1
21,3,Bachelors,Sales,37,0.59,88,6,Male,South,0
50,14,Masters,Finance,42,0.75,97,2,Male,West,1
30,9,Masters,Sales,56,0.89,3,8,Female,East,0
47,17,PhD,Operations,46,0.05,88,7,Male,North,1
51,21,High School,R&D,33,0.25,70,8,Female,East,1
24,14,PhD,R&D,47,0.78,30,1,Male,West,0
57,18,High School,IT,47,0.92,87,1,Female,North,1
29,23,PhD,IT,30,0.94,79,4,Male,North,0
59,2,Bachelors,Operations,55,0.18,13,5,Female,East,0
43,1,High School,HR,45,0.1,41,9,Male,South,0
54,12,Bachelors,IT,49,0.93,94,7,Female,West,1
42,12,PhD,IT,44,0.07,13,3,Female,West,0
36,24,Masters,HR,33,0.66,81,1,Female,East,1
20,8,PhD,HR,31,0.4,48,4,Female,West,0
50,24,Bachelors,Operations,42,0.28,53,9,Male,South,0
50,2,PhD,IT,31,0.27,1,0,Male,North,0
53,1,Masters,Operations,57,0.36,99,1,Male,South,0
28,13,Masters,Sales,38,0.36,25,8,Female,South,0
