ID,Age,Income,LoanAmount,CreditScore,EmploymentYears,FamilySize,OwnsCar,OwnsPropertyBefore,OwnsHouse
16612,41,33873,85535,475,31,2,0,1,1
16613,42,67011,226057,663,30,8,0,0,1
16614,26,24187,109370,578,15,6,1,1,1
16615,67,96522,234285,430,18,3,0,0,1
16616,28,119714,309860,381,39,9,1,1,1
16617,46,146366,419706,625,29,7,0,1,1
16618,43,182619,378655,702,1,6,0,0,1
16619,48,56380,449968,499,29,3,0,0,0
16620,36,43723,97363,307,31,8,1,0,0
16621,39,122771,354598,559,36,9,1,1,1
16622,26,148497,455150,305,23,6,0,1,1
16623,62,123659,431282,419,25,6,1,0,1
16624,59,33460,341647,744,5,4,1,1,1
16625,26,117055,364838,832,5,1,1,0,1
16626,47,40379,310587,559,18,7,1,0,0
16627,38,64718,229252,613,32,4,0,0,1
16628,39,159874,224995,712,1,8,0,1,1
16629,63,158717,191167,471,9,7,0,1,1
16630,58,188055,124441,584,14,4,1,1,1
16631,59,152910,235570,628,3,9,1,0,1
16632,26,189488,321859,336,32,2,0,0,1
16633,25,92220,81509,808,4,8,0,0,1
16634,44,177743,197229,520,14,2,0,1,1
16635,60,82849,179353,421,15,7,1,1,1
16636,32,76447,495123,433,29,4,1,0,0
16637,58,60382,14540,622,35,9,1,0,1
16638,59,107619,31725,602,34,9,0,0,1
16639,41,60953,317510,822,1,6,0,1,1
16640,68,43536,147607,424,16,3,1,1,1
16641,36,26182,239170,669,38,1,1,0,1
16642,67,176804,94402,319,3,6,0,0,0
16643,41,122723,439089,741,35,4,1,1,1
16644,53,126547,29173,308,14,5,1,1,1
16645,27,125395,280591,426,29,8,1,0,1
16646,68,36284,4318,463,28,3,1,0,0
16647,64,30375,379552,455,13,1,1,1,1
16648,37,78771,481485,726,25,5,1,1,1
16649,43,68709,498168,620,21,1,1,0,1
16650,61,177471,154289,357,24,6,1,1,1
16651,21,171911,18803,638,8,9,1,0,1
16652,21,43788,446447,705,15,1,1,0,1
16653,46,134755,93784,401,39,1,1,0,1
16654,33,163078,204150,737,35,6,0,0,1
16655,67,160437,447602,387,4,1,0,0,0
16656,58,73728,60409,578,4,8,0,0,0
16657,31,26056,137601,519,20,7,1,1,1
16658,51,196348,295482,423,26,3,0,0,1
16659,47,143140,408524,751,23,3,0,0,1
16660,47,79657,158910,340,27,1,1,1,1
16661,65,168132,479185,484,22,2,0,1,1
16662,44,27223,331069,418,7,7,1,1,1
16663,23,51573,106579,420,1,4,0,1,0
16664,45,124855,186497,509,37,4,0,1,1
16665,55,116724,81670,522,38,7,1,0,1
16666,69,40323,391805,335,1,4,0,0,0
16667,22,149785,131445,689,7,7,1,0,1
16668,20,108577,415948,580,23,6,0,0,1
16669,36,94920,320135,315,35,3,1,0,1
16670,26,63582,271245,800,1,3,1,1,1
16671,67,86201,26966,578,25,5,0,0,1
16672,24,181629,236871,408,32,1,0,0,1
16673,38,29793,148512,485,25,9,1,0,0
16674,58,27452,139511,745,36,5,0,1,1
16675,65,75749,231066,506,36,8,1,0,0
16676,53,78048,280330,301,12,3,1,1,1
16677,54,47943,300896,384,36,6,0,0,0
16678,68,191530,392458,432,19,7,0,1,1
16679,35,80797,359397,582,0,9,0,1,1
16680,59,177014,393066,484,23,9,1,0,1
16681,69,47225,356113,637,37,9,0,0,1
16682,66,60158,49755,711,19,3,1,1,1
16683,58,141288,439784,572,19,1,0,1,1
16684,46,109535,447321,560,3,5,1,0,0
16685,60,198530,382301,763,33,8,1,1,1
16686,57,36739,470380,677,13,3,1,0,1
16687,69,71074,136265,778,13,4,0,1,1
16688,69,155399,306857,637,32,7,1,0,1
16689,44,23338,107778,412,8,4,1,0,0
16690,45,151867,420639,655,39,3,1,1,1
16691,33,102109,421411,506,5,7,0,0,0
16692,33,97871,174985,367,38,6,0,1,1
16693,33,76603,52436,342,20,5,1,0,0
16694,44,192845,118642,834,5,3,1,1,1
16695,55,99807,433718,330,12,1,0,0,1
16696,23,68129,199153,374,7,8,0,1,1
16697,66,95978,302534,681,14,6,1,1,1
16698,34,144559,491124,552,38,6,0,0,1
16699,51,185898,17853,337,19,5,1,1,1
16700,37,147234,359841,624,10,8,0,0,1
16701,33,124374,287896,832,5,4,0,1,1
16702,20,139081,437704,440,11,7,1,0,1
16703,61,133308,384519,701,27,2,1,0,1
16704,39,176868,108596,644,3,9,1,0,1
16705,29,193659,405986,412,23,5,0,0,1
16706,29,82878,33003,436,35,4,1,1,1
16707,43,186220,77275,384,7,6,0,0,1
16708,53,181944,95753,761,3,3,1,0,1
16709,47,177047,140877,534,12,1,1,1,1
16710,46,188891,160092,698,2,7,1,0,1
16711,59,95891,29824,792,19,4,1,1,1
16712,20,170165,253625,719,34,7,0,1,1
16713,52,135240,491410,355,8,1,0,0,1
16714,23,180436,60877,360,33,3,1,1,1
16715,26,46662,449525,423,36,1,0,0,0
16716,28,163158,41747,730,16,9,1,1,1
16717,35,195005,379365,529,39,1,0,0,1
16718,24,59640,149295,367,20,6,1,0,0
16719,53,190759,3555,742,0,1,1,0,1
16720,42,52369,282856,746,28,1,1,1,1
16721,62,89694,403527,507,38,7,0,0,1
16722,69,119258,248573,544,6,3,0,1,1
16723,44,99968,244537,666,18,1,1,0,1
16724,32,99259,52517,604,26,7,1,0,1
16725,43,129073,305321,786,27,4,1,0,1
16726,30,173021,128251,481,3,8,1,1,1
16727,36,59636,437591,792,11,2,0,1,1
16728,56,197760,163846,396,34,3,1,1,1
16729,32,183707,75754,753,14,2,1,0,1
16730,46,113863,251844,519,24,1,0,1,1
16731,39,64603,306893,629,13,4,0,0,1
16732,52,135796,307144,779,28,5,0,1,1
16733,61,38180,205843,356,35,3,1,1,1
16734,51,90821,163763,693,29,8,0,0,1
16735,27,191235,355865,678,29,5,1,1,1
16736,48,193422,177240,562,7,1,1,1,1
16737,59,189369,467443,457,37,9,0,0,1
16738,38,38595,125267,716,6,1,1,1,1
16739,25,82693,42039,431,31,2,0,0,1
16740,63,120945,489157,816,2,3,0,1,1
16741,58,39612,364286,702,6,3,1,0,1
16742,67,84505,223686,612,6,4,1,0,1
16743,60,184766,58429,694,37,5,0,1,1
16744,40,156894,191728,589,2,3,0,1,1
16745,41,170377,411007,694,5,4,1,0,1
16746,61,195477,3517,466,9,1,0,1,1
16747,29,131857,365347,626,13,9,0,0,1
16748,29,118013,276243,758,37,4,0,1,1
16749,48,43719,18925,650,26,2,1,1,1
16750,35,77464,236945,638,20,3,0,1,1
16751,20,154791,49607,440,17,4,0,0,1
16752,36,105833,206362,577,34,9,0,1,1
16753,49,98462,310148,570,23,9,1,0,1
16754,45,81168,427358,637,2,5,0,1,1
16755,65,117786,302509,842,7,5,1,1,1
16756,38,196501,121128,366,15,1,1,1,1
16757,40,187210,140851,526,12,4,0,0,1
16758,36,146384,335234,456,36,7,1,1,1
16759,65,181903,472377,593,14,8,1,1,1
16760,59,68533,460121,365,22,2,1,0,0
16761,40,116755,409552,410,38,6,1,0,1
16762,60,108738,43518,698,31,7,1,0,1
16763,59,161187,283386,466,32,2,0,0,1
16764,64,41522,399837,615,26,8,1,0,1
16765,68,29968,31446,344,9,2,0,0,0
16766,38,73808,374680,591,11,7,1,0,0
16767,26,138265,441329,383,7,4,1,1,1
16768,36,42681,97987,438,32,3,1,1,1
16769,20,39251,33911,665,37,9,1,1,1
16770,56,56317,250280,480,33,2,1,0,0
16771,25,75679,174282,363,13,9,1,0,0
16772,45,188616,164797,323,18,4,1,1,1
16773,21,176262,148264,365,11,4,0,0,1
16774,51,87290,104677,607,36,6,1,1,1
16775,67,142383,229329,559,17,8,1,0,1
16776,24,159310,337184,466,5,5,0,1,1
16777,56,159087,144099,765,4,1,1,0,1
16778,50,195715,139301,680,34,8,0,0,1
16779,31,92033,453777,508,28,6,1,0,1
16780,54,175863,330165,734,35,2,1,0,1
16781,49,72091,287792,343,15,6,1,0,0
16782,67,33734,462140,804,37,3,0,1,1
16783,25,74917,197135,790,26,8,0,1,1
16784,34,72028,456917,516,19,1,0,1,1
16785,34,199208,373332,384,23,4,0,1,1
16786,35,45812,392945,339,6,3,0,1,1
16787,39,51882,95019,701,13,3,0,1,1
16788,32,53775,452126,761,3,3,0,0,0
16789,63,155901,474206,645,16,2,0,1,1
16790,61,190304,129690,788,32,4,0,0,1
16791,65,46714,402931,741,23,6,0,1,1
16792,50,114522,250536,557,12,7,1,0,1
16793,53,185999,194161,633,23,1,0,1,1
16794,48,36362,27620,601,12,2,0,1,1
16795,22,54054,112386,819,25,2,1,0,1
16796,28,110479,122462,796,9,1,1,0,1
16797,30,147804,446113,617,19,9,1,1,1
16798,30,24920,370137,501,24,3,1,0,0
16799,44,165964,473815,397,34,7,0,1,1
16800,41,121420,4233,520,13,5,0,1,1
16801,61,168750,212024,571,15,2,1,0,1
16802,65,187816,467868,332,39,2,0,0,1
16803,28,198861,10405,497,15,1,1,1,1
16804,39,108310,481484,344,8,7,1,0,1
16805,40,32323,417380,518,23,2,0,0,0
16806,29,81741,461798,364,19,7,0,1,1
16807,41,23834,253810,800,28,3,1,0,1
16808,48,153501,473861,548,38,6,1,1,1
16809,28,99725,309981,450,35,1,1,0,1
16810,24,197830,291558,785,32,1,1,1,1
16811,59,78036,413424,435,15,9,0,0,0
16812,30,47605,466819,660,36,7,1,1,1
16813,20,133054,464812,468,10,4,0,1,1
16814,61,81758,448475,615,39,5,0,1,1
16815,20,143637,106278,440,14,7,0,0,1
16816,58,105544,163839,406,3,4,1,1,1
16817,65,25553,192201,580,25,6,1,1,1
16818,24,95834,460853,784,24,4,1,1,1
16819,68,163536,100505,571,21,5,1,1,1
16820,41,119869,133345,338,1,2,0,1,1
16821,45,137804,497948,758,15,5,1,1,1
16822,25,28500,30781,385,33,8,0,1,1
16823,51,44729,161159,574,13,4,1,0,0
16824,67,176614,240294,559,26,4,1,1,1
16825,30,116239,177553,683,8,1,1,1,1
16826,29,152235,294600,477,25,4,1,1,1
16827,66,71968,64277,483,12,7,0,0,0
16828,58,77728,195217,305,21,3,0,1,1
16829,53,130215,277156,679,20,2,1,0,1
16830,50,71947,310638,664,0,7,1,1,1
16831,31,114831,289952,672,34,2,1,1,1
16832,63,119360,398255,557,7,8,0,1,1
16833,35,62691,239340,320,35,1,0,1,1
16834,57,31634,354351,423,37,6,0,1,1
16835,22,35719,455041,433,10,1,1,0,0
16836,21,29861,16632,766,2,6,1,0,0
16837,24,146907,8217,796,26,2,1,0,1
16838,30,154846,421008,639,20,2,1,1,1
16839,44,21459,300291,820,28,5,1,1,1
16840,54,126437,43016,473,34,1,1,0,1
16841,54,20005,346611,457,18,5,1,0,0
16842,41,148804,62729,818,10,8,1,1,1
16843,56,92474,63728,422,22,3,1,0,1
16844,41,28109,107844,492,39,2,1,1,1
16845,30,23829,386981,573,23,4,0,1,1
16846,51,34148,46896,474,21,2,1,1,1
16847,54,189360,417319,620,23,6,0,1,1
16848,50,174326,288944,630,5,1,0,1,1
16849,64,29077,44501,827,37,2,0,0,1
16850,27,120374,212456,717,5,9,1,0,1
16851,39,190790,234532,564,14,6,1,1,1
16852,61,118464,489696,791,3,7,0,0,1
16853,53,62177,367408,431,12,4,1,0,0
16854,23,36551,226545,615,7,4,0,1,1
16855,37,122216,332165,577,15,3,1,1,1
16856,23,137290,99647,817,30,2,0,0,1
16857,39,24439,230294,311,25,9,0,1,1
16858,28,106027,55245,752,32,9,0,0,1
16859,35,95281,498206,445,37,7,0,1,1
16860,45,135137,335412,524,35,5,0,1,1
16861,57,188509,239648,683,10,7,1,1,1
16862,44,174190,481808,493,24,3,0,0,1
16863,23,104457,576,706,19,4,1,0,1
16864,60,99014,105214,791,28,7,1,1,1
16865,64,81904,161739,460,15,6,1,1,1
16866,60,104877,334402,304,7,8,0,0,1
16867,57,99582,180396,842,10,3,1,0,1
16868,38,22664,473315,552,5,3,0,1,0
16869,33,185629,36951,616,39,7,0,1,1
16870,40,73254,245992,539,31,6,0,0,0
16871,34,154306,88815,313,6,3,1,0,1
16872,22,66274,349901,744,35,1,0,0,1
16873,56,38561,26660,308,22,7,0,1,1
16874,69,149242,251227,673,26,8,0,1,1
16875,65,194585,157978,663,25,5,0,1,1
16876,35,148830,260243,594,15,5,0,1,1
16877,33,114451,421326,806,7,2,1,1,1
16878,28,128981,498601,532,28,8,0,0,1
16879,66,32594,123800,364,38,6,0,1,1
16880,26,50504,461931,693,23,2,0,1,1
16881,33,151972,349253,714,19,1,1,1,1
16882,25,144500,329394,347,26,8,0,1,1
16883,40,191262,287853,658,20,6,1,1,1
16884,34,53516,212429,508,6,6,0,1,1
16885,27,74024,157862,336,20,3,1,1,1
16886,53,125835,442744,367,2,6,0,0,0
16887,59,181913,486761,559,19,3,1,0,1
16888,20,53795,461853,719,13,9,1,1,1
16889,51,195164,203310,383,37,1,0,0,1
16890,68,145721,37550,543,20,7,0,0,1
16891,24,119444,308273,717,10,2,0,0,1
16892,49,134347,337694,819,0,2,1,0,1
16893,41,199021,356552,335,15,9,1,0,1
16894,39,126733,25851,452,11,9,0,0,1
16895,35,115369,183087,505,11,7,1,0,1
16896,26,41209,289473,524,9,9,1,0,0
16897,26,24553,382900,844,10,3,0,1,1
16898,69,129028,114491,765,35,4,0,0,1
16899,69,50714,395310,583,37,1,1,0,0
16900,21,166513,409772,305,31,9,1,1,1
16901,66,70906,277632,397,28,7,0,0,0
16902,33,43376,141505,778,24,3,0,1,1
16903,50,54378,482799,387,21,3,0,1,1
16904,69,122743,27254,835,15,1,0,0,1
16905,60,33650,402907,827,3,8,0,0,0
16906,33,149259,240995,735,16,4,1,1,1
16907,24,78831,406038,616,16,7,0,1,1
16908,30,24758,394131,734,30,1,1,0,1
16909,59,141207,76192,426,7,9,0,1,1
16910,24,113306,278365,432,12,5,0,0,1
16911,48,166379,267493,497,26,4,1,0,1
16912,30,118549,45656,793,39,7,0,0,1
16913,24,160541,59439,501,39,2,0,0,1
16914,68,161592,61839,770,23,1,1,0,1
16915,51,199852,159333,742,31,5,1,0,1
16916,55,180958,194557,782,16,3,0,1,1
16917,34,137020,492014,401,28,1,1,1,1
16918,38,94032,311290,669,13,5,1,1,1
16919,41,129418,381350,688,29,1,0,0,1
16920,53,143286,69766,426,36,9,1,0,1
16921,36,69146,489789,327,36,4,0,0,0
16922,31,81771,363179,631,25,1,1,0,1
16923,44,145232,255713,772,7,1,1,1,1
16924,36,46613,357712,488,15,4,1,1,1
16925,29,121270,191408,678,1,3,1,0,1
16926,47,165156,98407,446,24,8,0,1,1
16927,37,161980,167427,342,10,8,1,1,1
16928,37,47396,207628,580,11,6,0,1,1
16929,64,65606,118156,451,23,9,1,1,1
16930,51,89538,206687,526,20,9,1,1,1
16931,33,21360,298410,344,17,4,1,0,0
16932,35,135127,169867,436,12,3,1,0,1
16933,69,155425,51063,538,31,2,1,1,1
16934,37,102702,88013,757,16,4,0,1,1
16935,35,186450,91220,630,2,5,0,1,1
16936,36,95542,312608,770,26,7,1,0,1
16937,26,46649,401730,719,31,5,1,0,1
16938,31,141354,117510,571,23,7,0,1,1
16939,53,96159,88782,500,19,4,1,1,1
16940,29,166967,46598,374,31,8,1,1,1
16941,24,171944,220970,805,19,8,1,0,1
16942,40,77805,40623,388,30,7,1,1,1
16943,22,136439,416473,692,12,6,1,1,1
16944,38,53606,397977,544,12,9,0,1,1
16945,64,137897,122955,524,6,4,0,1,1
16946,63,88320,206266,400,4,9,1,0,0
16947,54,85376,414323,659,39,6,0,1,1
16948,25,107514,283319,626,6,3,0,0,1
16949,33,152423,245415,385,21,5,1,0,1
16950,23,85741,316780,470,17,3,1,0,1
16951,64,147185,337985,367,19,8,1,1,1
16952,37,167640,314471,405,12,8,0,0,1
16953,48,108665,458382,304,38,8,0,0,1
16954,54,92438,245803,544,22,2,0,0,1
16955,57,58270,59102,614,7,2,1,1,1
16956,35,82330,387002,487,27,5,0,1,1
16957,39,133546,256868,626,9,1,1,0,1
16958,43,74930,476577,503,31,2,0,0,0
16959,54,167032,156811,338,19,7,1,1,1
16960,63,195989,314501,708,16,2,1,1,1
16961,38,170195,59002,531,20,1,0,0,1
16962,23,149323,52711,669,22,4,0,0,1
16963,52,23336,450783,815,21,4,1,0,1
16964,21,186961,81545,441,33,5,1,0,1
16965,32,76037,233551,790,32,4,1,1,1
16966,64,60310,447356,407,12,2,1,0,0
16967,49,46684,91544,585,35,1,0,0,0
16968,53,166450,103901,434,29,3,0,0,1
16969,49,153427,60124,500,20,7,1,0,1
16970,43,83286,395183,424,3,2,1,1,1
16971,67,174830,70998,498,20,3,1,0,1
16972,63,121703,281574,730,9,6,0,0,1
16973,52,26737,345527,397,29,3,0,1,1
16974,60,134313,17211,501,35,3,0,1,1
16975,68,119324,408454,557,5,7,1,0,0
16976,29,196912,159856,433,20,3,1,1,1
16977,37,20240,251054,315,35,3,1,0,0
16978,38,153124,460667,510,38,7,0,0,1
16979,26,25334,429581,817,27,5,1,0,1
16980,38,119906,132964,789,3,8,1,1,1
16981,43,171945,280705,779,19,3,0,0,1
16982,34,78758,188094,686,13,8,0,0,1
16983,60,135056,166692,776,30,6,1,1,1
16984,61,103996,209732,479,20,5,1,0,1
16985,42,99664,116837,736,7,9,1,1,1
16986,23,111558,378093,524,38,2,0,0,1
16987,57,125413,18709,416,10,7,1,1,1
16988,23,77352,408389,570,29,6,0,1,1
16989,24,51943,340780,680,26,2,0,0,1
16990,60,122733,245510,488,38,3,1,1,1
16991,63,161541,339953,391,21,3,0,1,1
16992,42,143272,373731,440,11,1,1,0,1
16993,59,103771,149252,491,35,7,1,0,1
16994,56,74579,130713,546,33,4,1,1,1
16995,30,167320,239195,439,14,9,0,1,1
16996,30,52074,288302,525,7,8,1,1,1
16997,32,61738,75606,716,6,5,1,0,1
16998,33,187271,472641,397,6,2,1,1,1
16999,27,144578,105447,742,13,8,1,0,1
17000,44,134467,244977,689,28,4,1,0,1
17001,37,47830,179860,789,14,6,1,1,1
17002,63,24482,11640,505,19,5,0,1,1
17003,63,157324,450812,646,10,5,0,0,1
17004,37,108402,116545,484,11,1,1,1,1
17005,29,154343,435969,816,21,6,0,0,1
17006,26,178900,486673,381,36,1,0,0,1
17007,69,161876,494822,504,23,4,0,0,1
17008,63,181527,110298,342,4,2,1,0,0
17009,33,193877,261823,361,26,5,1,1,1
17010,34,23508,181037,313,29,6,1,1,1
17011,35,59744,404164,676,11,1,0,0,1
17012,21,40276,191240,523,2,3,0,1,0
17013,49,186951,357005,494,16,6,0,1,1
17014,49,40701,138819,628,21,1,1,0,1
17015,37,134341,314048,331,31,3,1,1,1
17016,50,71018,25895,605,11,7,1,0,1
17017,63,111164,146069,435,19,2,0,0,1
17018,67,72924,325646,404,12,9,0,1,1
17019,32,47618,142232,670,34,8,1,0,1
17020,39,133628,436031,467,25,8,0,1,1
17021,68,149508,235698,770,25,6,0,1,1
17022,69,153167,362143,572,31,5,1,1,1
17023,54,64800,38110,588,32,5,1,0,0
17024,42,94554,191913,411,34,6,1,1,1
17025,61,57463,480470,572,31,1,0,1,1
17026,52,184609,270992,671,18,5,1,1,1
17027,57,43098,72061,633,4,8,1,1,1
17028,54,179618,135841,416,13,4,0,0,1
17029,55,94800,234436,306,30,4,0,1,1
17030,39,137463,61486,345,32,7,1,0,1
17031,22,199275,4777,387,9,4,0,1,1
17032,27,68673,232797,824,1,5,0,0,0
17033,59,156439,106033,733,36,1,1,1,1
17034,51,50525,438775,655,22,2,1,0,1
17035,48,75585,114796,478,28,8,1,1,1
17036,26,41014,246964,509,12,8,0,1,1
17037,21,109618,265181,344,28,7,0,1,1
17038,40,156574,112653,327,27,8,1,0,1
17039,25,131711,382936,719,20,8,0,0,1
17040,47,46874,131650,313,25,9,1,0,0
17041,67,165648,6373,815,38,8,1,0,1
17042,61,72123,215571,447,24,6,1,1,1
17043,55,48505,316860,722,36,9,0,1,1
17044,51,122704,405654,316,15,3,1,0,1
17045,64,198732,23062,345,26,8,1,1,1
17046,61,99435,331668,710,23,7,1,1,1
17047,65,169098,359339,846,10,2,0,1,1
17048,28,168473,141305,657,9,3,1,1,1
17049,30,131582,107908,817,15,5,1,0,1
17050,42,83035,134707,465,21,7,1,0,1
17051,69,73194,271560,612,2,7,1,1,1
17052,30,144343,90022,792,34,2,0,1,1
17053,68,136199,286229,331,33,8,0,1,1
17054,21,91153,262354,691,17,1,0,0,1
17055,22,97201,270916,785,30,6,1,0,1
17056,30,52412,370371,577,8,9,0,1,1
17057,69,133646,392852,824,25,1,0,0,1
17058,54,24471,201169,485,26,7,0,1,1
17059,34,198086,291460,648,15,8,0,1,1
17060,62,136409,433596,832,20,9,0,1,1
17061,30,134206,28902,598,3,6,1,1,1
17062,50,171922,54777,765,30,7,0,0,1
17063,47,171706,256588,750,9,6,1,0,1
17064,47,34877,205053,645,19,6,1,0,1
17065,51,98505,174809,796,11,5,1,0,1
17066,44,100970,222415,432,27,9,1,0,1
17067,39,121581,5755,632,9,2,0,1,1
17068,47,32131,268810,736,25,9,0,0,1
17069,44,162208,229442,396,29,5,1,1,1
17070,30,105419,67395,300,4,1,0,0,0
17071,38,31110,191344,817,30,6,0,0,1
17072,47,152516,24456,518,12,5,0,1,1
17073,20,100544,95581,366,21,6,1,0,1
17074,24,136217,10290,547,7,7,1,1,1
17075,29,146119,227643,828,8,5,0,0,1
17076,61,118316,472507,377,27,4,1,0,1
17077,65,178576,22073,377,11,8,1,0,1
17078,53,51713,350283,723,6,4,1,0,1
17079,55,50373,105141,421,18,6,1,1,1
17080,21,172732,349950,766,14,2,0,1,1
17081,37,68308,178224,472,24,5,0,1,1
17082,32,40771,307084,356,16,2,1,0,0
17083,24,164999,211092,314,1,6,1,0,0
17084,39,100494,144106,603,26,4,1,1,1
17085,21,172324,187625,386,31,9,0,0,1
17086,30,74748,388884,635,37,9,0,1,1
17087,49,51559,142234,605,37,5,1,1,1
17088,51,82896,139076,484,33,7,0,1,1
17089,51,178097,467024,705,18,4,0,1,1
17090,69,73405,88374,459,11,1,0,1,1
17091,57,147373,106068,336,7,4,1,1,1
17092,47,91735,112064,710,0,9,1,0,1
17093,29,37480,338959,342,7,3,1,0,0
17094,41,37353,55271,701,37,6,0,0,1
17095,36,81018,392597,584,6,7,1,1,1
17096,41,148706,15702,584,28,7,0,0,1
17097,62,109471,28819,513,30,8,1,0,1
17098,38,164119,172415,848,39,1,1,0,1
17099,36,168250,363952,423,10,8,1,0,1
17100,43,36082,101703,470,32,3,1,0,0
17101,55,132254,388909,339,25,3,1,1,1
17102,51,57958,457520,630,20,9,0,0,1
17103,65,192122,284008,830,22,3,1,1,1
17104,55,64637,363109,743,32,4,0,1,1
17105,47,115847,413172,556,31,9,1,0,1
17106,33,67548,145629,359,22,7,0,1,1
17107,55,27364,243265,803,8,8,1,1,1
17108,25,182999,438845,398,2,9,1,0,0
17109,28,97247,444791,306,26,2,1,1,1
17110,40,103240,137336,731,30,9,1,1,1
17111,31,56227,153278,330,22,8,1,1,1
17112,49,153441,12447,508,37,4,1,0,1
17113,50,38852,155090,487,10,7,1,1,1
17114,59,63553,125196,503,0,7,1,1,0
17115,23,111769,121001,359,0,8,0,1,1
17116,50,162641,482302,523,9,7,1,0,1
17117,46,40421,441303,378,12,2,1,0,0
17118,44,167801,109321,630,15,7,1,0,1
17119,24,182506,104622,494,8,2,0,0,1
17120,25,113993,277700,529,1,4,1,0,0
17121,24,70816,465114,778,17,3,1,1,1
17122,46,73025,99771,541,20,3,0,0,0
17123,27,135337,263612,706,37,4,0,1,1
17124,28,58148,313913,391,6,3,0,0,0
17125,34,60619,484083,587,2,7,1,0,0
17126,55,47282,403705,777,1,1,1,0,0
17127,60,185752,335384,782,27,5,0,0,1
17128,26,116673,368198,808,10,5,1,0,1
17129,51,125500,338299,677,20,7,1,0,1
17130,27,97413,265021,729,34,1,0,1,1
17131,66,82926,376380,373,38,9,0,0,1
17132,34,175506,239276,352,18,9,0,0,1
17133,56,82205,429082,489,33,7,0,1,1
17134,38,79153,481075,813,12,2,1,1,1
17135,58,159130,251066,481,34,8,1,1,1
17136,25,58448,59178,401,10,7,1,0,0
17137,38,170716,313883,785,28,6,1,0,1
17138,47,87648,456468,318,11,4,0,0,1
17139,36,61635,49313,799,18,1,0,1,1
17140,61,83711,31828,738,20,6,0,1,1
17141,38,184315,227374,840,30,5,0,1,1
17142,50,20325,299802,588,32,5,0,0,0
17143,30,134236,397070,758,22,1,1,0,1
17144,34,105183,262130,565,11,2,0,1,1
17145,29,60807,115204,704,18,4,1,0,1
17146,62,101353,240959,444,20,1,0,1,1
17147,42,40637,104720,490,3,5,0,1,0
17148,22,126439,466823,745,31,5,1,0,1
17149,22,84843,55352,626,34,1,1,0,1
17150,37,53424,84280,822,6,9,0,1,1
17151,44,22210,227887,534,39,6,1,0,0
17152,62,113357,258798,337,22,7,0,1,1
17153,39,182923,80215,787,24,7,0,0,1
17154,48,94628,422783,706,28,3,0,0,1
17155,41,60236,326033,345,9,1,1,1,1
17156,69,65386,484849,413,33,9,0,1,1
17157,34,150105,6126,436,6,2,1,1,1
17158,58,187773,76073,559,28,1,0,0,1
17159,29,76507,105412,349,39,2,1,1,1
17160,40,79831,122677,376,11,9,0,0,0
17161,48,143923,372367,372,6,4,1,0,1
17162,51,63543,214100,314,39,6,1,1,1
17163,29,130170,458443,661,32,4,1,0,1
17164,32,84450,146320,742,36,5,0,0,1
17165,66,115795,297899,319,38,7,0,0,1
17166,42,69801,159008,695,28,3,1,0,1
17167,69,41144,430986,451,11,2,0,0,0
17168,42,105211,94375,839,27,3,0,1,1
17169,50,141809,67579,347,24,2,0,1,1
17170,23,80265,14500,403,17,5,0,0,1
17171,68,87584,192999,314,13,8,1,0,1
17172,22,117747,22090,316,22,4,0,0,1
17173,40,81422,164379,628,16,9,1,1,1
17174,21,47672,113770,525,10,7,1,0,0
17175,23,90859,1693,785,23,1,1,0,1
17176,20,194959,155250,723,27,2,0,1,1
17177,34,152966,269226,503,37,8,0,0,1
17178,52,151053,227156,454,25,8,1,0,1
17179,25,156392,277215,369,39,9,1,1,1
17180,26,187816,404570,791,27,5,1,1,1
17181,38,164297,400636,561,16,2,1,1,1
17182,63,133512,242529,729,3,3,1,0,1
17183,20,48125,29447,344,35,4,0,1,1
17184,58,138063,123434,723,9,2,0,1,1
17185,38,146902,445216,467,22,5,1,0,1
17186,64,157959,203748,579,25,3,1,1,1
17187,45,142587,171574,702,30,2,1,1,1
17188,63,83448,205625,534,15,8,1,0,1
17189,31,28145,480788,318,37,1,0,1,1
17190,41,113719,223662,651,6,4,1,1,1
17191,32,40561,477490,593,9,8,1,0,0
17192,47,184442,158108,679,33,1,1,1,1
17193,33,105675,116751,670,7,5,1,0,1
17194,41,198103,353603,659,6,2,0,0,1
17195,49,141378,107499,336,39,5,0,1,1
17196,63,183361,488792,642,2,5,0,0,1
17197,39,171525,13892,508,36,7,0,0,1
17198,63,199461,176274,790,2,7,1,0,1
17199,46,108240,200298,849,32,4,1,0,1
17200,57,67759,57157,814,20,5,1,0,1
17201,61,58102,49693,730,12,2,0,0,1
17202,60,94715,263195,678,29,9,1,0,1
17203,53,128811,23308,631,29,3,0,1,1
17204,58,171690,59118,458,14,3,1,0,1
17205,60,55886,180290,595,36,9,1,1,1
17206,63,21083,142911,402,19,1,0,0,0
17207,56,145488,438841,604,7,8,1,0,1
17208,20,78999,254946,655,19,5,1,1,1
17209,34,126535,299516,597,29,1,1,1,1
17210,51,131961,101187,305,8,6,1,0,1
17211,27,185190,122633,570,25,3,0,0,1
17212,52,169450,169394,327,5,4,1,0,0
17213,37,141268,478533,733,3,3,1,1,1
17214,64,165212,433920,502,10,7,0,1,1
17215,48,112565,253952,594,28,3,1,0,1
17216,51,102663,221062,559,27,3,0,1,1
17217,52,56050,251471,473,32,8,1,1,1
